shipping_id,business_event_date,posting_date,as_of_date,txn_id,vendor_id,tracking_number,origin_branch_code,destination_province,confirmation_status
675897648246,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11002600,V-006,VS256803110736,BKK-SIAM,Bangkok,shipped
302314957502,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11003658,V-006,VS256803116636,REMOTE,Bangkok,shipped
326394508652,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11005351,V-006,VS256803118179,REMOTE,Bangkok,shipped
474638490807,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11006289,V-006,VS256803119665,REMOTE,Bangkok,shipped
375876208636,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11007600,V-006,VS256803119510,BKK-EMSP,Bangkok,shipped
1012814448514,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11007900,V-006,VS256803117618,CNX-MAYA,Chiang Mai,shipped
10634391886,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11009500,V-006,VS256803113883,BKK-CTW,Bangkok,shipped
291928097405,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11009811,V-006,VS256803119174,REMOTE,Bangkok,shipped
842657299281,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11011100,V-006,VS256803115409,HKT-FEST,Phuket,shipped
308932377345,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11015200,V-006,VS256803114482,BKK-CTW,Bangkok,shipped
414425622585,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11015615,V-006,VS256803113551,REMOTE,Bangkok,shipped
353427855930,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11016169,V-006,VS256803116183,REMOTE,Bangkok,shipped
682948004650,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11018500,V-006,VS256803117672,BKK-SIAM,Bangkok,shipped
222306489773,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11019300,V-006,VS256803116770,BKK-R9,Bangkok,shipped
350231860509,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11019700,V-006,VS256803110579,BKK-PKT,Bangkok,shipped
1027106794846,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11020065,V-006,VS256803117616,REMOTE,Bangkok,shipped
860248017895,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11020126,V-006,VS256803114323,REMOTE,Bangkok,shipped
349875036042,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11020900,V-006,VS256803118145,BKK-CTW,Bangkok,shipped
1087553175501,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11021400,V-006,VS256803110385,BKK-R9,Bangkok,shipped
975827461919,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11022100,V-006,VS256803112046,BKK-SIAM,Bangkok,shipped
945078645650,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11025300,V-006,VS256803111658,UDN-CTRL,Udon Thani,shipped
225054206635,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11025477,V-006,VS256803117220,REMOTE,Bangkok,shipped
938290631324,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11027295,V-006,VS256803113825,REMOTE,Bangkok,shipped
32989719296,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11027300,V-006,VS256803117153,CNX-MAYA,Chiang Mai,shipped
556257342568,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11028600,V-006,VS256803114708,BKK-R9,Bangkok,shipped
1033650832729,2025-03-11,2025-03-11,2026-01-15,TXN-202503-11028946,V-006,VS256803118894,REMOTE,Bangkok,shipped
144004599659,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12000161,V-006,VS256803122719,REMOTE,Bangkok,shipped
881980328597,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12000600,V-006,VS256803127918,CNX-MAYA,Chiang Mai,shipped
69356894263,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12001000,V-006,VS256803123391,PTY-CTRL,Chonburi,shipped
232494090670,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12001200,V-006,VS256803123197,BKK-EMSP,Bangkok,shipped
290635935758,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12003100,V-006,VS256803120480,HKT-FEST,Phuket,shipped
214366719412,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12004100,V-006,VS256803129170,HKT-FEST,Phuket,shipped
572619544222,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12005300,V-006,VS256803125001,PTY-CTRL,Chonburi,shipped
347508655431,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12005408,V-006,VS256803121940,REMOTE,Bangkok,shipped
6308549182,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12005800,V-006,VS256803121054,PTY-CTRL,Chonburi,shipped
155026542666,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12006329,V-006,VS256803120143,REMOTE,Bangkok,shipped
284831739481,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12007300,V-006,VS256803120734,BKK-R9,Bangkok,shipped
173904035466,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12007633,V-006,VS256803128787,REMOTE,Bangkok,shipped
310354702541,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12008700,V-006,VS256803128472,BKK-SIAM,Bangkok,shipped
876391629949,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12011100,V-006,VS256803121763,BKK-PKT,Bangkok,shipped
1030217041708,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12011400,V-006,VS256803124094,BKK-PKT,Bangkok,shipped
333954375524,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12012500,V-006,VS256803124578,BKK-SIAM,Bangkok,shipped
110311669493,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12013500,V-006,VS256803128665,BKK-R9,Bangkok,shipped
888031182117,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12014700,V-006,VS256803123819,BKK-R9,Bangkok,shipped
518620466211,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12017800,V-006,VS256803128079,BKK-EMSP,Bangkok,shipped
224820051669,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12018000,V-006,VS256803123774,BKK-R9,Bangkok,shipped
1060315204323,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12018824,V-006,VS256803127783,REMOTE,Bangkok,shipped
569523644531,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12020200,V-006,VS256803126249,BKK-SIAM,Bangkok,shipped
238232867511,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12020846,V-006,VS256803122526,REMOTE,Bangkok,shipped
34287169720,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12022146,V-006,VS256803122092,REMOTE,Bangkok,shipped
470986910171,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12024300,V-006,VS256803121829,BKK-CTW,Bangkok,shipped
230925008626,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12025000,V-006,VS256803126785,BKK-CTW,Bangkok,shipped
967116717759,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12025900,V-006,VS256803120186,BKK-R9,Bangkok,shipped
361949954959,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12026300,V-006,VS256803122101,BKK-SIAM,Bangkok,shipped
137167903724,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12027851,V-006,VS256803124769,REMOTE,Bangkok,shipped
270728199414,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12028726,V-006,VS256803123980,REMOTE,Bangkok,shipped
985939023418,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12029300,V-006,VS256803125574,PTY-CTRL,Chonburi,shipped
340129193144,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12029900,V-006,VS256803128120,HKT-FEST,Phuket,shipped
764326372162,2025-03-12,2025-03-12,2026-01-15,TXN-202503-12030000,V-006,VS256803127778,BKK-CTW,Bangkok,shipped
550153848319,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13000100,V-006,VS256803132706,BKK-EMSP,Bangkok,shipped
136428306086,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13000107,V-006,VS256803136333,REMOTE,Bangkok,shipped
435744787094,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13002765,V-006,VS256803136607,REMOTE,Bangkok,shipped
889753791003,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13003900,V-006,VS256803131073,BKK-EMSP,Bangkok,shipped
465834971272,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13004018,V-006,VS256803137371,REMOTE,Bangkok,shipped
733483852931,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13004200,V-006,VS256803130798,BKK-R9,Bangkok,shipped
91492824109,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13004300,V-006,VS256803135861,BKK-R9,Bangkok,shipped
318040154094,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13004563,V-006,VS256803136344,REMOTE,Bangkok,shipped
466926814808,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13005599,V-006,VS256803137384,REMOTE,Bangkok,shipped
659953383580,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13007500,V-006,VS256803134218,BKK-SIAM,Bangkok,shipped
770917835151,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13007900,V-006,VS256803133175,BKK-PKT,Bangkok,shipped
584968940564,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13008124,V-006,VS256803132757,REMOTE,Bangkok,shipped
377934900580,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13008400,V-006,VS256803137084,BKK-SIAM,Bangkok,shipped
615392774358,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13008767,V-006,VS256803130382,REMOTE,Bangkok,shipped
297169839804,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13009846,V-006,VS256803131785,REMOTE,Bangkok,shipped
63392692936,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13011800,V-006,VS256803133923,KKC-CTRL,Khon Kaen,shipped
442892662468,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13012520,V-006,VS256803134217,REMOTE,Bangkok,shipped
852316312949,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13014300,V-006,VS256803136659,BKK-PKT,Bangkok,shipped
744945045624,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13018900,V-006,VS256803137774,BKK-SIAM,Bangkok,shipped
958198391387,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13018923,V-006,VS256803138073,REMOTE,Bangkok,shipped
464085149728,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13019636,V-006,VS256803135139,REMOTE,Bangkok,shipped
269168260544,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13020858,V-006,VS256803134716,REMOTE,Bangkok,shipped
564852494579,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13021172,V-006,VS256803136180,REMOTE,Bangkok,shipped
531735244495,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13021300,V-006,VS256803139014,CNX-MAYA,Chiang Mai,shipped
1095112429730,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13021854,V-006,VS256803136015,REMOTE,Bangkok,shipped
46948498016,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13022376,V-006,VS256803131536,REMOTE,Bangkok,shipped
1001447680208,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13022502,V-006,VS256803131670,REMOTE,Bangkok,shipped
435337515879,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13023400,V-006,VS256803135091,CNX-MAYA,Chiang Mai,shipped
97419498271,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13024150,V-006,VS256803132118,REMOTE,Bangkok,shipped
899544921001,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13025306,V-006,VS256803136310,REMOTE,Bangkok,shipped
775181749079,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13026000,V-006,VS256803130807,CNX-MAYA,Chiang Mai,shipped
876699494905,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13026900,V-006,VS256803131447,HKT-FEST,Phuket,shipped
367135665002,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13027900,V-006,VS256803139839,BKK-SIAM,Bangkok,shipped
768007014115,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13029100,V-006,VS256803139338,BKK-EMSP,Bangkok,shipped
947386208931,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13029200,V-006,VS256803130219,KKC-CTRL,Khon Kaen,shipped
343106046859,2025-03-13,2025-03-13,2026-01-15,TXN-202503-13029300,V-006,VS256803139316,KKC-CTRL,Khon Kaen,shipped
407212837439,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14000400,V-006,VS256803140316,BKK-CTW,Bangkok,shipped
96014269305,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14002200,V-006,VS256803145831,BKK-PKT,Bangkok,shipped
845073155872,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14002246,V-006,VS256803140388,REMOTE,Bangkok,shipped
650726755782,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14002361,V-006,VS256803144269,REMOTE,Bangkok,shipped
606839416605,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14002800,V-006,VS256803141166,BKK-SIAM,Bangkok,shipped
810323700942,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14002900,V-006,VS256803144967,BKK-R9,Bangkok,shipped
594173659944,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14004916,V-006,VS256803143002,REMOTE,Bangkok,shipped
698084158796,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14005079,V-006,VS256803144247,REMOTE,Bangkok,shipped
644248385440,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14005219,V-006,VS256803140807,REMOTE,Bangkok,shipped
641073693823,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14005800,V-006,VS256803144134,BKK-SIAM,Bangkok,shipped
900595334120,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14006329,V-006,VS256803143512,REMOTE,Bangkok,shipped
892841882833,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14008500,V-006,VS256803144220,PTY-CTRL,Chonburi,shipped
904573745333,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14009571,V-006,VS256803147382,REMOTE,Bangkok,shipped
329257848241,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14010000,V-006,VS256803144562,BKK-PKT,Bangkok,shipped
767844822650,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14010600,V-006,VS256803147687,PTY-CTRL,Chonburi,shipped
20396260419,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14012000,V-006,VS256803148821,BKK-SIAM,Bangkok,shipped
655465310065,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14012200,V-006,VS256803146492,BKK-SIAM,Bangkok,shipped
680795647589,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14014200,V-006,VS256803140210,BKK-R9,Bangkok,shipped
134787116485,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14015000,V-006,VS256803146738,PTY-CTRL,Chonburi,shipped
675780405925,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14015200,V-006,VS256803149265,PTY-CTRL,Chonburi,shipped
296829539832,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14015720,V-006,VS256803148787,REMOTE,Bangkok,shipped
898087050448,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14015955,V-006,VS256803140118,REMOTE,Bangkok,shipped
386762686863,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14017800,V-006,VS256803140091,BKK-CTW,Bangkok,shipped
711512885941,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14018000,V-006,VS256803142998,KKC-CTRL,Khon Kaen,shipped
975421062693,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14018378,V-006,VS256803140013,REMOTE,Bangkok,shipped
1071732198220,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14018600,V-006,VS256803143312,PTY-CTRL,Chonburi,shipped
235330431971,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14019700,V-006,VS256803144233,KKC-CTRL,Khon Kaen,shipped
770155912215,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14020000,V-006,VS256803149905,BKK-SIAM,Bangkok,shipped
228387587815,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14020182,V-006,VS256803148421,REMOTE,Bangkok,shipped
848714997999,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14020300,V-006,VS256803147676,BKK-R9,Bangkok,shipped
152674821282,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14020900,V-006,VS256803144205,UDN-CTRL,Udon Thani,shipped
612888765232,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14021200,V-006,VS256803140215,CNX-MAYA,Chiang Mai,shipped
87436241086,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14021500,V-006,VS256803141711,BKK-R9,Bangkok,shipped
720812999550,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14023752,V-006,VS256803146934,REMOTE,Bangkok,shipped
322374859281,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14028765,V-006,VS256803145586,REMOTE,Bangkok,shipped
535933821325,2025-03-14,2025-03-14,2026-01-15,TXN-202503-14028849,V-006,VS256803145352,REMOTE,Bangkok,shipped
499279789705,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15000170,V-006,VS256803159555,REMOTE,Bangkok,shipped
332911980946,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15001800,V-006,VS256803159657,BKK-R9,Bangkok,shipped
281507781753,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15001900,V-006,VS256803156662,BKK-PKT,Bangkok,shipped
792596584173,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15002500,V-006,VS256803155384,BKK-CTW,Bangkok,shipped
499277954628,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15004200,V-006,VS256803159316,HKT-FEST,Phuket,shipped
479620724705,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15006700,V-006,VS256803150191,KKC-CTRL,Khon Kaen,shipped
62337295819,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15008125,V-006,VS256803157161,REMOTE,Bangkok,shipped
199415243177,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15008295,V-006,VS256803152711,REMOTE,Bangkok,shipped
201967902426,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15009700,V-006,VS256803157607,UDN-CTRL,Udon Thani,shipped
1002667280813,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15009900,V-006,VS256803152675,BKK-R9,Bangkok,shipped
249845918644,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15011500,V-006,VS256803152045,BKK-PKT,Bangkok,shipped
765128640190,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15011759,V-006,VS256803154370,REMOTE,Bangkok,shipped
580533539083,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15012422,V-006,VS256803152274,REMOTE,Bangkok,shipped
695982338339,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15012600,V-006,VS256803152451,CNX-MAYA,Chiang Mai,shipped
61108048232,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15012757,V-006,VS256803154604,REMOTE,Bangkok,shipped
880369103127,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15013141,V-006,VS256803154455,REMOTE,Bangkok,shipped
1032101549626,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15015745,V-006,VS256803153474,REMOTE,Bangkok,shipped
623726174710,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15016093,V-006,VS256803151297,REMOTE,Bangkok,shipped
18263811251,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15017200,V-006,VS256803151828,CNX-MAYA,Chiang Mai,shipped
627924350559,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15018900,V-006,VS256803156699,BKK-R9,Bangkok,shipped
69170492200,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15019294,V-006,VS256803155092,REMOTE,Bangkok,shipped
656230823451,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15019300,V-006,VS256803153288,BKK-SIAM,Bangkok,shipped
257102661437,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15019623,V-006,VS256803150495,REMOTE,Bangkok,shipped
231786771514,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15020287,V-006,VS256803156862,REMOTE,Bangkok,shipped
1098183538929,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15023000,V-006,VS256803155425,BKK-CTW,Bangkok,shipped
192151566493,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15023900,V-006,VS256803153031,BKK-CTW,Bangkok,shipped
466733427111,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15024020,V-006,VS256803154583,REMOTE,Bangkok,shipped
1078439937319,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15024962,V-006,VS256803156002,REMOTE,Bangkok,shipped
727969069130,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15025500,V-006,VS256803151970,BKK-EMSP,Bangkok,shipped
858275518799,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15027100,V-006,VS256803155290,BKK-CTW,Bangkok,shipped
922714888724,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15027557,V-006,VS256803153724,REMOTE,Bangkok,shipped
294137614005,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15027731,V-006,VS256803154185,REMOTE,Bangkok,shipped
494359217,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15027956,V-006,VS256803156863,REMOTE,Bangkok,shipped
416257174685,2025-03-15,2025-03-15,2026-01-15,TXN-202503-15029100,V-006,VS256803155113,BKK-R9,Bangkok,shipped
40927409601,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16000400,V-006,VS256803167703,CNX-MAYA,Chiang Mai,shipped
568489290279,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16001200,V-006,VS256803168114,CNX-MAYA,Chiang Mai,shipped
239338504465,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16001400,V-006,VS256803166633,BKK-R9,Bangkok,shipped
615346374118,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16003300,V-006,VS256803160452,BKK-SIAM,Bangkok,shipped
727535108797,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16003894,V-006,VS256803164649,REMOTE,Bangkok,shipped
773035283886,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16004600,V-006,VS256803161335,HKT-FEST,Phuket,shipped
227357026893,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16004656,V-006,VS256803160947,REMOTE,Bangkok,shipped
524680285453,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16005800,V-006,VS256803169674,CNX-MAYA,Chiang Mai,shipped
698422784293,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16005832,V-006,VS256803165095,REMOTE,Bangkok,shipped
698761330653,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16006200,V-006,VS256803163536,BKK-PKT,Bangkok,shipped
496810830314,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16007300,V-006,VS256803168622,BKK-R9,Bangkok,shipped
515765412745,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16008856,V-006,VS256803161307,REMOTE,Bangkok,shipped
873490173329,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16009500,V-006,VS256803162781,BKK-R9,Bangkok,shipped
185859350791,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16009943,V-006,VS256803160341,REMOTE,Bangkok,shipped
624542717952,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16010088,V-006,VS256803160048,REMOTE,Bangkok,shipped
827862883000,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16010400,V-006,VS256803166261,BKK-EMSP,Bangkok,shipped
211588633042,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16013809,V-006,VS256803167414,REMOTE,Bangkok,shipped
23797892494,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16015600,V-006,VS256803169779,BKK-SIAM,Bangkok,shipped
789406437155,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16015700,V-006,VS256803166700,CNX-MAYA,Chiang Mai,shipped
544608251843,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16016215,V-006,VS256803161107,REMOTE,Bangkok,shipped
513394153117,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16016236,V-006,VS256803161754,REMOTE,Bangkok,shipped
683930060081,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16017090,V-006,VS256803166574,REMOTE,Bangkok,shipped
731527133879,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16017200,V-006,VS256803163609,HKT-FEST,Phuket,shipped
996580265546,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16017300,V-006,VS256803167392,BKK-CTW,Bangkok,shipped
285398291833,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16017800,V-006,VS256803168185,PTY-CTRL,Chonburi,shipped
1092463024102,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16019000,V-006,VS256803168912,UDN-CTRL,Udon Thani,shipped
588865006243,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16019100,V-006,VS256803162310,BKK-EMSP,Bangkok,shipped
139270425529,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16019510,V-006,VS256803162806,REMOTE,Bangkok,shipped
983481822082,2025-03-16,2025-03-16,2026-01-15,TXN-202503-16020000,V-006,VS256803166787,PTY-CTRL,Chonburi,shipped
