txn_id,business_event_date,posting_date,effective_date,as_of_date,branch_code,customer_id,employee_id,channel,basket_total_thb,discount_total_thb,net_total_thb,shipping_charge_thb,shipping_method,promo_campaign_id,payment_method,payment_status,payment_due_date,payment_received_date,settlement_bank_txn_id,web_log_line_id,schema_version,is_b2b,retry_idempotency_marker
TXN-202505-21008899,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,12900.00,0.00,12900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21009013,2025-05-21,2025-05-21,,2026-01-15,KKC-CTRL,,,offline,36800.00,0.00,36800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21009400,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,CUST-L3-B2B-009400,,offline,129300.00,0.00,129300.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-20,BT-202507-823697727888,,2,true,
TXN-202505-21009627,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,61700.00,0.00,61700.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21009769,2025-05-21,2025-05-21,,2026-01-15,KKC-CTRL,,,offline,32100.00,0.00,32100.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21009793,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,80800.00,0.00,80800.00,0.00,express,,debit_card,paid,,,,web_20250521.jsonl:line36,2,false,
TXN-202505-21010040,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,12900.00,0.00,12900.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line42,2,false,
TXN-202505-21010179,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,12900.00,0.00,12900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21010394,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,46300.00,0.00,46300.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21010400,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,CUST-L3-B2B-010400,,offline,198300.00,0.00,198300.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-20,BT-202507-256888960412,,2,true,
TXN-202505-21010503,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,86300.00,0.00,86300.00,0.00,express,,debit_card,paid,,,,web_20250521.jsonl:line48,2,false,
TXN-202505-21010588,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,4900.00,0.00,4900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21010600,2025-05-21,2025-05-21,,2026-01-15,HKT-FEST,CUST-L3-B2B-010600,,offline,196400.00,0.00,196400.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-27,BT-202507-945233745233,,2,true,
TXN-202505-21010815,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,4900.00,0.00,4900.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line54,2,false,
TXN-202505-21011176,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,12900.00,0.00,12900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21011434,2025-05-21,2025-05-21,,2026-01-15,KKC-CTRL,,,offline,13400.00,0.00,13400.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21011512,2025-05-21,2025-05-21,,2026-01-15,UDN-CTRL,,,offline,16900.00,0.00,16900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21011877,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,29900.00,0.00,29900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21011937,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,25800.00,0.00,25800.00,0.00,express,,credit_card,paid,,,,web_20250521.jsonl:line60,2,false,
TXN-202505-21012218,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,6900.00,0.00,6900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21012233,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,15400.00,0.00,15400.00,0.00,express,,debit_card,paid,,,,web_20250521.jsonl:line66,2,false,
TXN-202505-21012334,2025-05-21,2025-05-21,,2026-01-15,KKC-CTRL,,,offline,4900.00,0.00,4900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21012447,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,18900.00,0.00,18900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21012717,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,24900.00,0.00,24900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21013176,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,49800.00,0.00,49800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21013387,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,36800.00,0.00,36800.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21013515,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,4900.00,0.00,4900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21013579,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21014000,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,CUST-L3-B2B-014000,,offline,166200.00,0.00,166200.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-20,BT-202507-605236200909,,2,true,
TXN-202505-21014147,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21014245,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,31800.00,0.00,31800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21014597,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,21400.00,0.00,21400.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21014671,2025-05-21,2025-05-21,,2026-01-15,HKT-FEST,,,offline,85800.00,0.00,85800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21015500,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,CUST-L3-B2B-015500,,offline,111600.00,0.00,111600.00,0.00,standard,,bank_transfer,paid,2025-06-20,2025-06-20,BT-202506-1083742216316,,2,true,
TXN-202505-21015754,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,114600.00,0.00,114600.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21015936,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,25800.00,0.00,25800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21016031,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,38400.00,0.00,38400.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line72,2,false,
TXN-202505-21016121,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,24900.00,0.00,24900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21016553,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,4900.00,0.00,4900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21016616,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,4900.00,0.00,4900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21016622,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,37800.00,0.00,37800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21017000,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,CUST-L3-B2B-017000,,offline,167900.00,0.00,167900.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-20,BT-202507-935292545099,,2,true,
TXN-202505-21017154,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,62800.00,0.00,62800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21017183,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,31800.00,0.00,31800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21017285,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,24900.00,0.00,24900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21017741,2025-05-21,2025-05-21,,2026-01-15,HKT-FEST,,,offline,55900.00,0.00,55900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21018161,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,29900.00,0.00,29900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21018343,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21018615,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,54800.00,0.00,54800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21018798,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,4900.00,0.00,4900.00,0.00,express,,credit_card,paid,,,,web_20250521.jsonl:line78,2,false,
TXN-202505-21018963,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,123600.00,0.00,123600.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21019000,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,CUST-L3-B2B-019000,,offline,107700.00,0.00,107700.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-20,BT-202507-404231641650,,2,true,
TXN-202505-21019074,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,48800.00,0.00,48800.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21019219,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21019268,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,6900.00,0.00,6900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21019280,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,8500.00,0.00,8500.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21019281,2025-05-21,2025-05-21,,2026-01-15,HKT-FEST,,,offline,62800.00,0.00,62800.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21019523,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,55900.00,0.00,55900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21019535,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,25800.00,0.00,25800.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21020059,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,60800.00,0.00,60800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21020283,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,8500.00,0.00,8500.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line84,2,false,
TXN-202505-21020905,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,33400.00,0.00,33400.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line90,2,false,
TXN-202505-21021113,2025-05-21,2025-05-21,,2026-01-15,HKT-FEST,,,offline,113200.00,0.00,113200.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21021469,2025-05-21,2025-05-21,,2026-01-15,UDN-CTRL,,,offline,24900.00,0.00,24900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21022304,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,4900.00,0.00,4900.00,0.00,express,,credit_card,paid,,,,web_20250521.jsonl:line96,2,false,
TXN-202505-21022398,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,42900.00,0.00,42900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21022477,2025-05-21,2025-05-21,,2026-01-15,UDN-CTRL,,,offline,148600.00,0.00,148600.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21022500,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,CUST-L3-B2B-022500,,offline,55600.00,0.00,55600.00,0.00,standard,,bank_transfer,paid,2025-06-20,2025-06-20,BT-202506-759003669698,,2,true,
TXN-202505-21022508,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,23800.00,0.00,23800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21022554,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,8500.00,0.00,8500.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21022621,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,29900.00,0.00,29900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21022790,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,4900.00,0.00,4900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21023104,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,12900.00,0.00,12900.00,0.00,express,,credit_card,paid,,,,web_20250521.jsonl:line102,2,false,
TXN-202505-21023241,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,46300.00,0.00,46300.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21023577,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,4900.00,0.00,4900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21023709,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,27400.00,0.00,27400.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21023836,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21024000,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,CUST-L3-B2B-024000,,offline,171900.00,0.00,171900.00,0.00,standard,,bank_transfer,paid,2025-07-20,2025-07-20,BT-202507-318754044989,,2,true,
TXN-202505-21024006,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,8500.00,0.00,8500.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line108,2,false,
TXN-202505-21024191,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,83300.00,0.00,83300.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21024266,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,6900.00,0.00,6900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21024427,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,18900.00,0.00,18900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21024448,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21024534,2025-05-21,2025-05-21,,2026-01-15,CNX-MAYA,,,offline,66700.00,0.00,66700.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21024645,2025-05-21,2025-05-21,,2026-01-15,HKT-FEST,,,offline,4900.00,0.00,4900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21024900,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,CUST-L3-B2B-024900,,offline,127000.00,0.00,127000.00,0.00,standard,,bank_transfer,paid,2025-06-20,2025-06-20,BT-202506-228665094835,,2,true,
TXN-202505-21025189,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,38700.00,0.00,38700.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21025352,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,194400.00,0.00,194400.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21025394,2025-05-21,2025-05-21,,2026-01-15,KKC-CTRL,,,offline,55900.00,0.00,55900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21025553,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21026161,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,6900.00,0.00,6900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21026196,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,111800.00,0.00,111800.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21026300,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,CUST-L3-B2B-026300,,offline,258600.00,0.00,258600.00,0.00,standard,,bank_transfer,paid,2025-06-20,2025-06-20,BT-202506-80455205809,,2,true,
TXN-202505-21026397,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,48800.00,0.00,48800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21026489,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21026719,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,104700.00,0.00,104700.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21026746,2025-05-21,2025-05-21,,2026-01-15,REMOTE,,,online,18900.00,0.00,18900.00,0.00,express,,mobile_wallet,paid,,,,web_20250521.jsonl:line114,2,false,
TXN-202505-21027369,2025-05-21,2025-05-21,,2026-01-15,BKK-SIAM,,,offline,43800.00,0.00,43800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21027468,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21027544,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,93700.00,0.00,93700.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21027567,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,192600.00,0.00,192600.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-21027900,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,CUST-L3-B2B-027900,,offline,228500.00,0.00,228500.00,0.00,standard,,bank_transfer,paid,2025-06-20,2025-06-20,BT-202506-42599496436,,2,true,
TXN-202505-21027996,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,6900.00,0.00,6900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21028248,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,64400.00,0.00,64400.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21028939,2025-05-21,2025-05-21,,2026-01-15,BKK-CTW,,,offline,8500.00,0.00,8500.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21029038,2025-05-21,2025-05-21,,2026-01-15,BKK-R9,,,offline,4900.00,0.00,4900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-21029075,2025-05-21,2025-05-21,,2026-01-15,PTY-CTRL,,,offline,18800.00,0.00,18800.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-21029644,2025-05-21,2025-05-21,,2026-01-15,BKK-EMSP,,,offline,6900.00,0.00,6900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-21029706,2025-05-21,2025-05-21,,2026-01-15,BKK-PKT,,,offline,25800.00,0.00,25800.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-22000137,2025-05-22,2025-05-22,,2026-01-15,BKK-R9,,,offline,33400.00,0.00,33400.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22000181,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,24900.00,0.00,24900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22000300,2025-05-22,2025-05-22,,2026-01-15,UDN-CTRL,CUST-L3-B2B-000300,,offline,368100.00,0.00,368100.00,0.00,standard,,bank_transfer,paid,2025-06-21,2025-07-04,BT-202507-766789814088,,2,true,
TXN-202505-22000367,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,37700.00,0.00,37700.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22000489,2025-05-22,2025-05-22,,2026-01-15,KKC-CTRL,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22000500,2025-05-22,2025-05-22,,2026-01-15,UDN-CTRL,CUST-L3-B2B-000500,,offline,130200.00,0.00,130200.00,0.00,standard,,bank_transfer,paid,2025-06-21,2025-06-21,BT-202506-162820460783,,2,true,
TXN-202505-22000538,2025-05-22,2025-05-22,,2026-01-15,HKT-FEST,,,offline,24900.00,0.00,24900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22000598,2025-05-22,2025-05-22,,2026-01-15,BKK-EMSP,,,offline,17800.00,0.00,17800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22000744,2025-05-22,2025-05-22,,2026-01-15,BKK-EMSP,,,offline,29900.00,0.00,29900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22000978,2025-05-22,2025-05-22,,2026-01-15,BKK-EMSP,,,offline,8500.00,0.00,8500.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22001613,2025-05-22,2025-05-22,,2026-01-15,HKT-FEST,,,offline,29900.00,0.00,29900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22001754,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,29800.00,0.00,29800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22002076,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,67700.00,0.00,67700.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-22002116,2025-05-22,2025-05-22,,2026-01-15,HKT-FEST,,,offline,8500.00,0.00,8500.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-22002500,2025-05-22,2025-05-22,,2026-01-15,HKT-FEST,CUST-L3-B2B-002500,,offline,55700.00,0.00,55700.00,0.00,standard,,bank_transfer,paid,2025-06-21,2025-06-21,BT-202506-1008295183928,,2,true,
TXN-202505-22002569,2025-05-22,2025-05-22,,2026-01-15,UDN-CTRL,,,offline,19800.00,0.00,19800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22002672,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,12900.00,0.00,12900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-22002697,2025-05-22,2025-05-22,,2026-01-15,KKC-CTRL,,,offline,4900.00,0.00,4900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22002734,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,79700.00,0.00,79700.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22003256,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,6900.00,0.00,6900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22003666,2025-05-22,2025-05-22,,2026-01-15,UDN-CTRL,,,offline,124300.00,0.00,124300.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22003697,2025-05-22,2025-05-22,,2026-01-15,KKC-CTRL,,,offline,25800.00,0.00,25800.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22004076,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,4900.00,0.00,4900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-22004137,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,55900.00,0.00,55900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22004346,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,18900.00,0.00,18900.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-22004396,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,93400.00,0.00,93400.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-22004653,2025-05-22,2025-05-22,,2026-01-15,KKC-CTRL,,,offline,8500.00,0.00,8500.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22005238,2025-05-22,2025-05-22,,2026-01-15,PTY-CTRL,,,offline,6900.00,0.00,6900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-22005333,2025-05-22,2025-05-22,,2026-01-15,BKK-EMSP,,,offline,74800.00,0.00,74800.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22005450,2025-05-22,2025-05-22,,2026-01-15,CNX-MAYA,,,offline,21400.00,0.00,21400.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22005477,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,64400.00,0.00,64400.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22005500,2025-05-22,2025-05-22,,2026-01-15,PTY-CTRL,CUST-L3-B2B-005500,,offline,285600.00,0.00,285600.00,0.00,standard,,bank_transfer,paid,2025-06-21,2025-06-21,BT-202506-37701458772,,2,true,
TXN-202505-22005525,2025-05-22,2025-05-22,,2026-01-15,BKK-R9,,,offline,55900.00,0.00,55900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22005614,2025-05-22,2025-05-22,,2026-01-15,BKK-EMSP,,,offline,12900.00,0.00,12900.00,0.00,standard,,debit_card,paid,,,,,2,false,
TXN-202505-22005692,2025-05-22,2025-05-22,,2026-01-15,HKT-FEST,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22005838,2025-05-22,2025-05-22,,2026-01-15,BKK-R9,,,offline,189300.00,0.00,189300.00,0.00,standard,,mobile_wallet,paid,,,,,2,false,
TXN-202505-22005951,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,29900.00,0.00,29900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22006007,2025-05-22,2025-05-22,,2026-01-15,CNX-MAYA,,,offline,5900.00,0.00,5900.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22006052,2025-05-22,2025-05-22,,2026-01-15,HKT-FEST,,,offline,6900.00,0.00,6900.00,0.00,standard,,credit_card,paid,,,,,2,false,
TXN-202505-22006497,2025-05-22,2025-05-22,,2026-01-15,BKK-PKT,,,offline,99400.00,0.00,99400.00,0.00,standard,,cash,paid,,,,,2,false,
TXN-202505-22006922,2025-05-22,2025-05-22,,2026-01-15,BKK-SIAM,,,offline,55900.00,0.00,55900.00,0.00,standard,,credit_card,paid,,,,,2,false,
