cs_interaction_id,business_event_date,posting_date,effective_date,as_of_date,customer_id,employee_id,branch_code,channel,interaction_type,resolution_type,related_refund_id,related_warranty_claim_id,chat_session_id
CSI-202504-14343342,2025-04-05,2025-04-05,,2026-01-15,CUST-L3-026499,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202504-05026499,,
CSI-202504-4607586,2025-04-05,2025-04-05,,2026-01-15,CUST-L3-027080,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202504-05027080,
CSI-202504-348969,2025-04-05,2025-04-05,,2026-01-15,CUST-L3-027499,EMP-L3-00097,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-05-e37416
CSI-202504-8404565,2025-04-05,2025-04-05,,2026-01-15,CUST-L3-027789,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202504-05027789,,
CSI-202504-8441391,2025-04-05,2025-04-05,,2026-01-15,CUST-L3-029176,EMP-L3-00109,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-05-7a9efd
CSI-202504-4915656,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-000778,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-06000778,
CSI-202504-5402785,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-002031,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202504-06002031,,
CSI-202504-635914,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-006793,EMP-L3-00025,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-06-e04fcc
CSI-202504-1597016,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-007423,EMP-L3-00031,BKK-R9,in_person,refund_request,resolved,RFD-202504-06007423,,
CSI-202504-5510658,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-008126,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202504-06008126,,
CSI-202504-1372273,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-008454,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202504-06008454,,
CSI-202504-12079670,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-008454,EMP-L3-00049,BKK-R9,in_person,warranty_claim,open,,WC-202504-06008454,
CSI-202504-1140339,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-010404,EMP-L3-00055,BKK-R9,in_person,refund_request,resolved,RFD-202504-06010404,,
CSI-202504-11283688,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-013720,EMP-L3-00061,BKK-R9,in_person,warranty_claim,open,,WC-202504-06013720,
CSI-202504-6122538,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-013720,EMP-L3-00067,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-06-edd747
CSI-202504-10975975,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-016754,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202504-06016754,,
CSI-202504-3470846,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-016754,EMP-L3-00079,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-06-2cd356
CSI-202504-6381882,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-017140,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202504-06017140,,
CSI-202504-1724779,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-022113,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202504-06022113,
CSI-202504-4535346,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-026124,EMP-L3-00097,BKK-R9,in_person,warranty_claim,open,,WC-202504-06026124,
CSI-202504-9163315,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-026870,EMP-L3-00103,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-06-fc9312
CSI-202504-16586311,2025-04-06,2025-04-06,,2026-01-15,CUST-L3-029185,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202504-06029185,,
CSI-202504-4342314,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-001997,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-07001997,
CSI-202504-454631,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-004562,EMP-L3-00019,BKK-R9,in_person,warranty_claim,open,,WC-202504-07004562,
CSI-202504-10651065,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-007923,EMP-L3-00025,BKK-R9,in_person,refund_request,resolved,RFD-202504-07007923,,
CSI-202504-12102264,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-010637,EMP-L3-00031,BKK-R9,in_person,warranty_claim,open,,WC-202504-07010637,
CSI-202504-2547732,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-011118,EMP-L3-00037,BKK-R9,in_person,warranty_claim,open,,WC-202504-07011118,
CSI-202504-12224623,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-011788,EMP-L3-00043,BKK-R9,in_person,warranty_claim,open,,WC-202504-07011788,
CSI-202504-14603253,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-013138,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202504-07013138,,
CSI-202504-8215026,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-013524,EMP-L3-00055,BKK-R9,in_person,refund_request,resolved,RFD-202504-07013524,,
CSI-202504-5429020,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-013592,EMP-L3-00061,BKK-R9,in_person,refund_request,resolved,RFD-202504-07013592,,
CSI-202504-8589175,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-013592,EMP-L3-00067,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-595451
CSI-202504-16231607,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-013853,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202504-07013853,,
CSI-202504-11259461,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-014743,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202504-07014743,,
CSI-202504-7643331,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-015305,EMP-L3-00085,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-97bb05
CSI-202504-15584935,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-015461,EMP-L3-00091,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-963069
CSI-202504-9101936,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-015552,EMP-L3-00097,BKK-R9,in_person,refund_request,resolved,RFD-202504-07015552,,
CSI-202504-10581607,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-015552,EMP-L3-00103,BKK-R9,in_person,warranty_claim,open,,WC-202504-07015552,
CSI-202504-10585540,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-016702,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202504-07016702,,
CSI-202504-16320010,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-018046,EMP-L3-00115,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-283cf9
CSI-202504-11271119,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-019049,EMP-L3-00121,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-b92d16
CSI-202504-3449908,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-019387,EMP-L3-00127,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-f89afa
CSI-202504-16432422,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-021021,EMP-L3-00133,BKK-R9,in_person,refund_request,resolved,RFD-202504-07021021,,
CSI-202504-9785553,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-021633,EMP-L3-00139,BKK-R9,in_person,warranty_claim,open,,WC-202504-07021633,
CSI-202504-9194272,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-022484,EMP-L3-00145,BKK-R9,in_person,refund_request,resolved,RFD-202504-07022484,,
CSI-202504-11926427,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-026098,EMP-L3-00151,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-07-11f5d0
CSI-202504-1393266,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-027374,EMP-L3-00157,BKK-R9,in_person,refund_request,resolved,RFD-202504-07027374,,
CSI-202504-3064892,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-027448,EMP-L3-00163,BKK-R9,in_person,refund_request,resolved,RFD-202504-07027448,,
CSI-202504-8463306,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-027678,EMP-L3-00169,BKK-R9,in_person,warranty_claim,open,,WC-202504-07027678,
CSI-202504-12238702,2025-04-07,2025-04-07,,2026-01-15,CUST-L3-029078,EMP-L3-00175,BKK-R9,in_person,warranty_claim,open,,WC-202504-07029078,
CSI-202504-951020,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-002410,EMP-L3-00010,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-08-7c47f0
CSI-202504-8102347,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-002711,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202504-08002711,,
CSI-202504-10787155,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-003085,EMP-L3-00025,BKK-R9,in_person,refund_request,resolved,RFD-202504-08003085,,
CSI-202504-5177336,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-005932,EMP-L3-00031,BKK-R9,in_person,refund_request,resolved,RFD-202504-08005932,,
CSI-202504-12790262,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-005932,EMP-L3-00037,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-08-764b0c
CSI-202504-9513048,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-009016,EMP-L3-00043,BKK-R9,in_person,warranty_claim,open,,WC-202504-08009016,
CSI-202504-11876685,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-011450,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202504-08011450,,
CSI-202504-3425363,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-011450,EMP-L3-00055,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-08-e66202
CSI-202504-4843736,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-013734,EMP-L3-00061,BKK-R9,in_person,warranty_claim,open,,WC-202504-08013734,
CSI-202504-15620360,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-016433,EMP-L3-00067,BKK-R9,in_person,refund_request,resolved,RFD-202504-08016433,,
CSI-202504-15750311,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-016433,EMP-L3-00073,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-08-379b4d
CSI-202504-1742185,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-017886,EMP-L3-00079,BKK-R9,in_person,warranty_claim,open,,WC-202504-08017886,
CSI-202504-1560767,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-020922,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202504-08020922,,
CSI-202504-12016687,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-022547,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202504-08022547,
CSI-202504-7446144,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-023780,EMP-L3-00097,BKK-R9,in_person,refund_request,resolved,RFD-202504-08023780,,
CSI-202504-3012280,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-026039,EMP-L3-00103,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-08-a82d31
CSI-202504-5382081,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-026063,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202504-08026063,,
CSI-202504-1685235,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-026882,EMP-L3-00115,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-08-31cab3
CSI-202504-16452351,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-027924,EMP-L3-00121,BKK-R9,in_person,refund_request,resolved,RFD-202504-08027924,,
CSI-202504-15341634,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-028342,EMP-L3-00127,BKK-R9,in_person,warranty_claim,open,,WC-202504-08028342,
CSI-202504-15810909,2025-04-08,2025-04-08,,2026-01-15,CUST-L3-028616,EMP-L3-00133,BKK-R9,in_person,warranty_claim,open,,WC-202504-08028616,
CSI-202504-4207048,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-000193,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-09000193,
CSI-202504-14837292,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-000219,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202504-09000219,,
CSI-202504-6978127,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-001360,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202504-09001360,
CSI-202504-11508192,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-002290,EMP-L3-00031,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-64dbba
CSI-202504-13000164,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-005753,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202504-09005753,,
CSI-202504-8188324,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-005956,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202504-09005956,,
CSI-202504-9072052,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-006276,EMP-L3-00049,BKK-R9,in_person,refund_request,resolved,RFD-202504-09006276,,
CSI-202504-9662934,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-007681,EMP-L3-00055,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-1f653d
CSI-202504-295802,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-007952,EMP-L3-00061,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-a75828
CSI-202504-8384216,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-009010,EMP-L3-00067,BKK-R9,in_person,refund_request,resolved,RFD-202504-09009010,,
CSI-202504-6197988,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-009176,EMP-L3-00073,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-61e5ae
CSI-202504-2366511,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-011143,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202504-09011143,,
CSI-202504-15262370,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-011276,EMP-L3-00085,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-5b55b3
CSI-202504-3017218,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-012368,EMP-L3-00091,BKK-R9,in_person,refund_request,resolved,RFD-202504-09012368,,
CSI-202504-13568233,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-013494,EMP-L3-00097,BKK-R9,in_person,warranty_claim,open,,WC-202504-09013494,
CSI-202504-2459333,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-015071,EMP-L3-00103,BKK-R9,in_person,refund_request,resolved,RFD-202504-09015071,,
CSI-202504-16582874,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-015660,EMP-L3-00109,BKK-R9,in_person,warranty_claim,open,,WC-202504-09015660,
CSI-202504-14578520,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-016172,EMP-L3-00115,BKK-R9,in_person,refund_request,resolved,RFD-202504-09016172,,
CSI-202504-16308765,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-016774,EMP-L3-00121,BKK-R9,in_person,refund_request,resolved,RFD-202504-09016774,,
CSI-202504-4809532,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-018811,EMP-L3-00127,BKK-R9,in_person,warranty_claim,open,,WC-202504-09018811,
CSI-202504-1469864,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-019750,EMP-L3-00133,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-325e9b
CSI-202504-15345257,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-019835,EMP-L3-00139,BKK-R9,in_person,warranty_claim,open,,WC-202504-09019835,
CSI-202504-13664613,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-020125,EMP-L3-00145,BKK-R9,in_person,refund_request,resolved,RFD-202504-09020125,,
CSI-202504-810213,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-021056,EMP-L3-00151,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-09-f5bf8b
CSI-202504-16241136,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-022889,EMP-L3-00157,BKK-R9,in_person,refund_request,resolved,RFD-202504-09022889,,
CSI-202504-5850595,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-023107,EMP-L3-00163,BKK-R9,in_person,refund_request,resolved,RFD-202504-09023107,,
CSI-202504-8564259,2025-04-09,2025-04-09,,2026-01-15,CUST-L3-023345,EMP-L3-00169,BKK-R9,in_person,refund_request,resolved,RFD-202504-09023345,,
CSI-202504-5063311,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-000722,EMP-L3-00010,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-10-30bac6
CSI-202504-3241200,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-001436,EMP-L3-00019,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-10-df3d6b
CSI-202504-15957324,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-001917,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202504-10001917,
CSI-202504-12246864,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-004762,EMP-L3-00031,BKK-R9,in_person,refund_request,resolved,RFD-202504-10004762,,
CSI-202504-053291,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-005039,EMP-L3-00037,BKK-R9,in_person,refund_request,resolved,RFD-202504-10005039,,
CSI-202504-3082628,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-007394,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202504-10007394,,
CSI-202504-8185281,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-007773,EMP-L3-00049,BKK-R9,in_person,warranty_claim,open,,WC-202504-10007773,
CSI-202504-6045118,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-010652,EMP-L3-00055,BKK-R9,in_person,refund_request,resolved,RFD-202504-10010652,,
CSI-202504-4697956,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-012794,EMP-L3-00061,BKK-R9,in_person,warranty_claim,open,,WC-202504-10012794,
CSI-202504-5538241,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-017130,EMP-L3-00067,BKK-R9,in_person,warranty_claim,open,,WC-202504-10017130,
CSI-202504-8293353,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-020947,EMP-L3-00073,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-10-10e348
CSI-202504-5685190,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-021928,EMP-L3-00079,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-10-2ce709
CSI-202504-10715267,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-023304,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202504-10023304,,
CSI-202504-615899,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-023633,EMP-L3-00091,BKK-R9,in_person,refund_request,resolved,RFD-202504-10023633,,
CSI-202504-7138047,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-026647,EMP-L3-00097,BKK-R9,in_person,warranty_claim,open,,WC-202504-10026647,
CSI-202504-5850166,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-028450,EMP-L3-00103,BKK-R9,in_person,warranty_claim,open,,WC-202504-10028450,
CSI-202504-963389,2025-04-10,2025-04-10,,2026-01-15,CUST-L3-029222,EMP-L3-00109,BKK-R9,in_person,refund_request,resolved,RFD-202504-10029222,,
CSI-202504-13093795,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-001828,EMP-L3-00010,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-11-cf8ae8
CSI-202504-14993469,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-002844,EMP-L3-00019,BKK-R9,in_person,warranty_claim,open,,WC-202504-11002844,
CSI-202504-6477456,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-003084,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202504-11003084,
CSI-202504-12613309,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-004608,EMP-L3-00031,BKK-R9,in_person,refund_request,resolved,RFD-202504-11004608,,
CSI-202504-13772686,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-005316,EMP-L3-00037,BKK-R9,in_person,warranty_claim,open,,WC-202504-11005316,
CSI-202504-11910463,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-009887,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202504-11009887,,
CSI-202504-15469503,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-010323,EMP-L3-00049,BKK-R9,in_person,warranty_claim,open,,WC-202504-11010323,
CSI-202504-12064860,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-011024,EMP-L3-00055,BKK-R9,in_person,warranty_claim,open,,WC-202504-11011024,
CSI-202504-9367975,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-016062,EMP-L3-00061,BKK-R9,in_person,refund_request,resolved,RFD-202504-11016062,,
CSI-202504-5139456,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-019334,EMP-L3-00067,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-11-02308d
CSI-202504-1910118,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-019729,EMP-L3-00073,BKK-R9,in_person,refund_request,resolved,RFD-202504-11019729,,
CSI-202504-11876493,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-024502,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202504-11024502,,
CSI-202504-8412371,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-029049,EMP-L3-00085,BKK-R9,in_person,refund_request,resolved,RFD-202504-11029049,,
CSI-202504-6598715,2025-04-11,2025-04-11,,2026-01-15,CUST-L3-029070,EMP-L3-00091,BKK-R9,in_person,refund_request,resolved,RFD-202504-11029070,,
CSI-202504-12573744,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-000221,EMP-L3-00010,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-12-b48e06
CSI-202504-7549846,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-001495,EMP-L3-00019,BKK-R9,in_person,warranty_claim,open,,WC-202504-12001495,
CSI-202504-5260427,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-001698,EMP-L3-00025,BKK-R9,in_person,warranty_claim,open,,WC-202504-12001698,
CSI-202504-7555027,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-002702,EMP-L3-00031,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-12-38e87c
CSI-202504-14657396,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-008194,EMP-L3-00037,BKK-R9,in_person,warranty_claim,open,,WC-202504-12008194,
CSI-202504-14463113,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-011749,EMP-L3-00043,BKK-R9,in_person,refund_request,resolved,RFD-202504-12011749,,
CSI-202504-7201653,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-013172,EMP-L3-00049,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-12-498f51
CSI-202504-12872418,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-015511,EMP-L3-00055,BKK-R9,in_person,warranty_claim,open,,WC-202504-12015511,
CSI-202504-9237656,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-016870,EMP-L3-00061,BKK-R9,in_person,warranty_claim,open,,WC-202504-12016870,
CSI-202504-8320839,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-016919,EMP-L3-00067,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-12-ab4a9c
CSI-202504-7674560,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-022967,EMP-L3-00073,BKK-R9,in_person,warranty_claim,open,,WC-202504-12022967,
CSI-202504-14255714,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-024976,EMP-L3-00079,BKK-R9,in_person,refund_request,resolved,RFD-202504-12024976,,
CSI-202504-6815386,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-028087,EMP-L3-00085,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-12-4446c2
CSI-202504-5204184,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-028936,EMP-L3-00091,BKK-R9,in_person,warranty_claim,open,,WC-202504-12028936,
CSI-202504-4518938,2025-04-12,2025-04-12,,2026-01-15,CUST-L3-029128,EMP-L3-00097,BKK-R9,in_person,refund_request,resolved,RFD-202504-12029128,,
CSI-202504-2605905,2025-04-13,2025-04-13,,2026-01-15,CUST-L3-021181,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-13021181,
CSI-202504-11061701,2025-04-14,2025-04-14,,2026-01-15,CUST-L3-006647,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-14006647,
CSI-202504-008495,2025-04-14,2025-04-14,,2026-01-15,CUST-L3-015590,EMP-L3-00019,BKK-R9,in_person,refund_request,resolved,RFD-202504-14015590,,
CSI-202504-14913212,2025-04-14,2025-04-14,,2026-01-15,CUST-L3-021814,EMP-L3-00025,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-14-ec245e
CSI-202504-5092975,2025-04-14,2025-04-14,,2026-01-15,CUST-L3-024453,EMP-L3-00031,BKK-R9,in_person,refund_request,resolved,RFD-202504-14024453,,
CSI-202504-13672811,2025-04-15,2025-04-15,,2026-01-15,CUST-L3-001898,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-15001898,
CSI-202504-4723703,2025-04-15,2025-04-15,,2026-01-15,CUST-L3-014584,EMP-L3-00019,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-15-f674f7
CSI-202504-9196290,2025-04-15,2025-04-15,,2026-01-15,CUST-L3-024787,EMP-L3-00025,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-15-f78004
CSI-202504-8694595,2025-04-16,2025-04-16,,2026-01-15,CUST-L3-019171,EMP-L3-00010,BKK-R9,in_person,warranty_claim,open,,WC-202504-16019171,
CSI-202504-7757404,2025-04-16,2025-04-16,,2026-01-15,CUST-L3-019171,EMP-L3-00019,BKK-R9,line_oa,chat_general,open,,,CHAT-LO-2025-04-16-2d2520
CSI-202504-12084221,2025-04-16,2025-04-16,,2026-01-15,CUST-L3-022159,EMP-L3-00025,BKK-R9,in_person,refund_request,resolved,RFD-202504-16022159,,
