bank_txn_id,business_event_date,posting_date,effective_date,as_of_date,account_id,transaction_type,counterparty,related_entity_id,related_entity_table,amount_thb,balance_after_thb,description
BT-202507-869826361542,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00532,813930955017,FACT_PAYROLL,-39150.00,1368231200.00,Payroll 2025-07 EMP-L3-00532
BT-202507-1053186761751,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00533,486734423408,FACT_PAYROLL,-39150.00,1385677400.00,Payroll 2025-07 EMP-L3-00533
BT-202507-199448489540,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00534,83563000540,FACT_PAYROLL,-39150.00,1382916700.00,Payroll 2025-07 EMP-L3-00534
BT-202507-694509683873,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00535,1018463702520,FACT_PAYROLL,-39150.00,1372334600.00,Payroll 2025-07 EMP-L3-00535
BT-202507-783291472049,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00536,370386144145,FACT_PAYROLL,-39150.00,1369715050.00,Payroll 2025-07 EMP-L3-00536
BT-202507-447861434994,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00537,603056800074,FACT_PAYROLL,-39150.00,1377902600.00,Payroll 2025-07 EMP-L3-00537
BT-202507-916999853959,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00538,512032384423,FACT_PAYROLL,-39150.00,1367294000.00,Payroll 2025-07 EMP-L3-00538
BT-202507-525580967377,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00539,331718608603,FACT_PAYROLL,-39150.00,1375619000.00,Payroll 2025-07 EMP-L3-00539
BT-202507-566390961095,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00540,909735286550,FACT_PAYROLL,-39150.00,1374873850.00,Payroll 2025-07 EMP-L3-00540
BT-202507-1043994728855,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00541,951285411078,FACT_PAYROLL,-39150.00,1385951450.00,Payroll 2025-07 EMP-L3-00541
BT-202507-867982651741,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00542,178533081100,FACT_PAYROLL,-39150.00,1368348650.00,Payroll 2025-07 EMP-L3-00542
BT-202507-731709039393,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00543,223389674788,FACT_PAYROLL,-39150.00,1371102050.00,Payroll 2025-07 EMP-L3-00543
BT-202507-459289644483,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00544,397304140783,FACT_PAYROLL,-39150.00,1377628550.00,Payroll 2025-07 EMP-L3-00544
BT-202507-309507000905,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00545,68784008391,FACT_PAYROLL,-39150.00,1380431800.00,Payroll 2025-07 EMP-L3-00545
BT-202507-420752840493,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00546,62708461633,FACT_PAYROLL,-39150.00,1378372400.00,Payroll 2025-07 EMP-L3-00546
BT-202507-1080585458806,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00547,917436413243,FACT_PAYROLL,-39150.00,1385168450.00,Payroll 2025-07 EMP-L3-00547
BT-202507-61239050021,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00548,945898437604,FACT_PAYROLL,-39150.00,1373503600.00,Payroll 2025-07 EMP-L3-00548
BT-202507-610566812425,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00549,632140202911,FACT_PAYROLL,-39150.00,1373542750.00,Payroll 2025-07 EMP-L3-00549
BT-202507-788161360955,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00550,493020094679,FACT_PAYROLL,-39150.00,1369519300.00,Payroll 2025-07 EMP-L3-00550
BT-202507-949435881122,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00551,709888972608,FACT_PAYROLL,-39150.00,1366562450.00,Payroll 2025-07 EMP-L3-00551
BT-202507-47513831544,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00552,125195595140,FACT_PAYROLL,-39150.00,1377224150.00,Payroll 2025-07 EMP-L3-00552
BT-202507-980026539522,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00553,689268784878,FACT_PAYROLL,-39150.00,1365976500.00,Payroll 2025-07 EMP-L3-00553
BT-202507-859428882411,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00554,129536762147,FACT_PAYROLL,-39150.00,1368412000.00,Payroll 2025-07 EMP-L3-00554
BT-202507-123036373536,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00555,757433815975,FACT_PAYROLL,-39150.00,1384385450.00,Payroll 2025-07 EMP-L3-00555
BT-202507-427796383376,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00556,299440705677,FACT_PAYROLL,-39150.00,1378098350.00,Payroll 2025-07 EMP-L3-00556
BT-202507-681059429466,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00557,683697116173,FACT_PAYROLL,-39150.00,1372647800.00,Payroll 2025-07 EMP-L3-00557
BT-202507-343502581754,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00558,596016618803,FACT_PAYROLL,-39150.00,1379687950.00,Payroll 2025-07 EMP-L3-00558
BT-202507-146538749174,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00559,260432630889,FACT_PAYROLL,-39150.00,1383659100.00,Payroll 2025-07 EMP-L3-00559
BT-202507-378694628836,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00560,718112417249,FACT_PAYROLL,-39150.00,1378708900.00,Payroll 2025-07 EMP-L3-00560
BT-202507-1099210645432,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00561,1006974973383,FACT_PAYROLL,-39150.00,1384816100.00,Payroll 2025-07 EMP-L3-00561
BT-202507-830073019817,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00562,1010696600910,FACT_PAYROLL,-39150.00,1369063300.00,Payroll 2025-07 EMP-L3-00562
BT-202507-11999259893,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00563,137965801340,FACT_PAYROLL,-39150.00,1384542050.00,Payroll 2025-07 EMP-L3-00563
BT-202507-393873642379,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00564,274197353635,FACT_PAYROLL,-39150.00,1378395700.00,Payroll 2025-07 EMP-L3-00564
BT-202507-507345917629,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00565,4031881041,FACT_PAYROLL,-39150.00,1376323700.00,Payroll 2025-07 EMP-L3-00565
BT-202507-990748393740,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00566,731794822930,FACT_PAYROLL,-39150.00,1365545850.00,Payroll 2025-07 EMP-L3-00566
BT-202507-944645759145,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00567,449800769661,FACT_PAYROLL,-39150.00,1366679900.00,Payroll 2025-07 EMP-L3-00567
BT-202507-253354051277,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00568,501798796688,FACT_PAYROLL,-39150.00,1381516800.00,Payroll 2025-07 EMP-L3-00568
BT-202507-371952566110,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00569,720323979576,FACT_PAYROLL,-39150.00,1378943800.00,Payroll 2025-07 EMP-L3-00569
BT-202507-863179542308,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00570,581709478745,FACT_PAYROLL,-39150.00,1368333700.00,Payroll 2025-07 EMP-L3-00570
BT-202507-2142876310,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00571,675821706563,FACT_PAYROLL,-39150.00,1382486050.00,Payroll 2025-07 EMP-L3-00571
BT-202507-163787077575,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00572,987737086902,FACT_PAYROLL,-39150.00,1383463350.00,Payroll 2025-07 EMP-L3-00572
BT-202507-399373866667,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00573,625072726197,FACT_PAYROLL,-39150.00,1378239100.00,Payroll 2025-07 EMP-L3-00573
BT-202507-1006787372184,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00574,829704851987,FACT_PAYROLL,-39150.00,1386836400.00,Payroll 2025-07 EMP-L3-00574
BT-202507-278492571541,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00575,510294322927,FACT_PAYROLL,-39150.00,1380968700.00,Payroll 2025-07 EMP-L3-00575
BT-202507-50302624012,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00576,715026701648,FACT_PAYROLL,-39150.00,1376480300.00,Payroll 2025-07 EMP-L3-00576
BT-202507-300499770161,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00577,749339067535,FACT_PAYROLL,-39150.00,1380784150.00,Payroll 2025-07 EMP-L3-00577
BT-202507-272845179111,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00578,267052886905,FACT_PAYROLL,-39150.00,1381007850.00,Payroll 2025-07 EMP-L3-00578
BT-202507-423589041199,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00579,340593227580,FACT_PAYROLL,-39150.00,1378254950.00,Payroll 2025-07 EMP-L3-00579
BT-202507-1036413873495,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00580,695883815327,FACT_PAYROLL,-39150.00,1386029750.00,Payroll 2025-07 EMP-L3-00580
BT-202507-1017917163493,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00581,944254029898,FACT_PAYROLL,-39150.00,1386584750.00,Payroll 2025-07 EMP-L3-00581
BT-202507-948054882203,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00582,325368772963,FACT_PAYROLL,-39150.00,1366601600.00,Payroll 2025-07 EMP-L3-00582
BT-202507-589992942725,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00583,377173387957,FACT_PAYROLL,-39150.00,1374130000.00,Payroll 2025-07 EMP-L3-00583
BT-202507-779145215601,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00584,895467914322,FACT_PAYROLL,-39150.00,1369793350.00,Payroll 2025-07 EMP-L3-00584
BT-202507-874688972415,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00585,777311124457,FACT_PAYROLL,-39150.00,1368113750.00,Payroll 2025-07 EMP-L3-00585
BT-202507-450044337019,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00586,83066576508,FACT_PAYROLL,-39150.00,1377863450.00,Payroll 2025-07 EMP-L3-00586
BT-202507-460376865448,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00587,86289716229,FACT_PAYROLL,-39150.00,1377550250.00,Payroll 2025-07 EMP-L3-00587
BT-202507-1047150424980,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00588,692051458271,FACT_PAYROLL,-39150.00,1385834000.00,Payroll 2025-07 EMP-L3-00588
BT-202507-899601976344,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00589,32241101252,FACT_PAYROLL,-39150.00,1367724650.00,Payroll 2025-07 EMP-L3-00589
BT-202507-255734992407,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00590,375300166824,FACT_PAYROLL,-39150.00,1381438500.00,Payroll 2025-07 EMP-L3-00590
BT-202507-852414322349,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00591,486591336134,FACT_PAYROLL,-39150.00,1368554350.00,Payroll 2025-07 EMP-L3-00591
BT-202507-46364734297,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00592,489528069383,FACT_PAYROLL,-39150.00,1377432800.00,Payroll 2025-07 EMP-L3-00592
BT-202507-734268463099,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00593,1052298779441,FACT_PAYROLL,-39150.00,1370984600.00,Payroll 2025-07 EMP-L3-00593
BT-202507-301125695816,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00594,855064229351,FACT_PAYROLL,-39150.00,1380705850.00,Payroll 2025-07 EMP-L3-00594
BT-202507-269063174334,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00595,1073372887988,FACT_PAYROLL,-39150.00,1381203600.00,Payroll 2025-07 EMP-L3-00595
BT-202507-978915224612,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00596,137042568507,FACT_PAYROLL,-39150.00,1366093950.00,Payroll 2025-07 EMP-L3-00596
BT-202507-37425423397,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00597,941257816697,FACT_PAYROLL,-39150.00,1378826350.00,Payroll 2025-07 EMP-L3-00597
BT-202507-154594835912,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00598,677754141617,FACT_PAYROLL,-39150.00,1383580800.00,Payroll 2025-07 EMP-L3-00598
BT-202507-24323223106,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00599,476845531019,FACT_PAYROLL,-39150.00,1381712300.00,Payroll 2025-07 EMP-L3-00599
BT-202507-798225717446,2025-07-31,2025-07-31,,2026-01-15,KBANK-OPER,withdrawal,EMP-L3-00600,793782546776,FACT_PAYROLL,-39150.00,1369318650.00,Payroll 2025-07 EMP-L3-00600
BT-202508-1095209313618,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-019000,TXN-202505-26019000,FACT_SALES,126800.00,1365543600.00,B2B paid-late settlement for TXN-202505-26019000
BT-202508-365237746015,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-003800,TXN-202505-27003800,FACT_SALES,179500.00,1366828900.00,B2B paid-late settlement for TXN-202505-27003800
BT-202508-351687222033,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-020000,TXN-202505-28020000,FACT_SALES,254000.00,1366649400.00,B2B paid-late settlement for TXN-202505-28020000
BT-202508-272679776645,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-001400,TXN-202506-02001400,FACT_SALES,75200.00,1365875600.00,B2B paid-on-time settlement for TXN-202506-02001400
BT-202508-131837588248,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-007600,TXN-202506-02007600,FACT_SALES,110900.00,1365629600.00,B2B paid-on-time settlement for TXN-202506-02007600
BT-202508-304228106832,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-012000,TXN-202506-02012000,FACT_SALES,314300.00,1366437400.00,B2B paid-on-time settlement for TXN-202506-02012000
BT-202508-470913686931,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-014000,TXN-202506-02014000,FACT_SALES,38300.00,1367205800.00,B2B paid-on-time settlement for TXN-202506-02014000
BT-202508-861207693695,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-018000,TXN-202506-02018000,FACT_SALES,105300.00,1367815400.00,B2B paid-on-time settlement for TXN-202506-02018000
BT-202508-949613195933,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-020400,TXN-202506-02020400,FACT_SALES,298100.00,1368106600.00,B2B paid-on-time settlement for TXN-202506-02020400
BT-202508-604931494940,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-022400,TXN-202506-02022400,FACT_SALES,346600.00,1367525400.00,B2B paid-on-time settlement for TXN-202506-02022400
BT-202508-365288580599,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-026200,TXN-202506-02026200,FACT_SALES,77100.00,1366906000.00,B2B paid-on-time settlement for TXN-202506-02026200
BT-202508-413511789315,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-000700,TXN-202507-02000700,FACT_SALES,261500.00,1367167500.00,B2B paid-on-time settlement for TXN-202507-02000700
BT-202508-731510070761,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-001700,TXN-202507-02001700,FACT_SALES,57600.00,1367497200.00,B2B paid-on-time settlement for TXN-202507-02001700
BT-202508-181462925414,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-021300,TXN-202507-02021300,FACT_SALES,171100.00,1365800400.00,B2B paid-on-time settlement for TXN-202507-02021300
BT-202508-848376891011,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-025900,TXN-202507-02025900,FACT_SALES,232100.00,1367710100.00,B2B paid-on-time settlement for TXN-202507-02025900
BT-202508-277277812846,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-029500,TXN-202507-02029500,FACT_SALES,247500.00,1366123100.00,B2B paid-on-time settlement for TXN-202507-02029500
BT-202508-1045211588776,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,V-001,VP-202508-6331205,FACT_VENDOR_PAYMENT,-85000.00,1365421700.00,Vendor payment V-001 VP-202508-6331205
BT-202508-33445744171,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,V-002,VP-202508-2803323,FACT_VENDOR_PAYMENT,-42000.00,1366395400.00,Vendor payment V-002 VP-202508-2803323
BT-202508-589374592363,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,V-006,VP-202508-5918346,FACT_VENDOR_PAYMENT,-18500.00,1367178800.00,Vendor payment V-006 VP-202508-5918346
BT-202508-750145284094,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,V-018,VP-202508-8201067,FACT_VENDOR_PAYMENT,-19200.00,1367478000.00,Vendor payment V-018 VP-202508-8201067
BT-202508-954327488182,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-004104,RFD-202508-01004104,FACT_REFUND_PAID,-4900.00,1368101700.00,Refund payout RFD-202508-01004104
BT-202508-863004008602,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-009644,RFD-202508-01009644,FACT_REFUND_PAID,-6900.00,1367808500.00,Refund payout RFD-202508-01009644
BT-202508-121876527235,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-013494,RFD-202508-01013494,FACT_REFUND_PAID,-24900.00,1365518700.00,Refund payout RFD-202508-01013494
BT-202508-556812902609,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-015535,RFD-202508-01015535,FACT_REFUND_PAID,-8500.00,1367197300.00,Refund payout RFD-202508-01015535
BT-202508-640783522312,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-019113,RFD-202508-01019113,FACT_REFUND_PAID,-29900.00,1367495500.00,Refund payout RFD-202508-01019113
BT-202508-683705954854,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-022423,RFD-202508-01022423,FACT_REFUND_PAID,-55900.00,1367439600.00,Refund payout RFD-202508-01022423
BT-202508-106339365991,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-027370,RFD-202508-01027370,FACT_REFUND_PAID,-4900.00,1365416800.00,Refund payout RFD-202508-01027370
BT-202508-169606439773,2025-08-01,2025-08-01,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-011292,279697017923,FACT_LOYALTY_LEDGER,-300.00,1365629300.00,Loyalty redeem ledger #279697017923
BT-202508-482564924125,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-021000,TXN-202505-20021000,FACT_SALES,123200.00,1369580400.00,B2B paid-late settlement for TXN-202505-20021000
BT-202508-154659075064,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-001000,TXN-202506-03001000,FACT_SALES,118600.00,1368649000.00,B2B paid-on-time settlement for TXN-202506-03001000
BT-202508-431229055447,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-007000,TXN-202506-03007000,FACT_SALES,327100.00,1369457200.00,B2B paid-on-time settlement for TXN-202506-03007000
BT-202508-359881671631,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-007400,TXN-202506-03007400,FACT_SALES,229700.00,1369011700.00,B2B paid-on-time settlement for TXN-202506-03007400
BT-202508-612148014340,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-013200,TXN-202506-03013200,FACT_SALES,153200.00,1369720200.00,B2B paid-on-time settlement for TXN-202506-03013200
BT-202508-747584866516,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-014800,TXN-202506-03014800,FACT_SALES,62700.00,1370117100.00,B2B paid-on-time settlement for TXN-202506-03014800
BT-202508-1079110316368,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-019200,TXN-202506-03019200,FACT_SALES,175100.00,1368362500.00,B2B paid-on-time settlement for TXN-202506-03019200
BT-202508-73514769517,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-021200,TXN-202506-03021200,FACT_SALES,170900.00,1370054400.00,B2B paid-on-time settlement for TXN-202506-03021200
BT-202508-37421007746,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-023000,TXN-202506-03023000,FACT_SALES,133800.00,1369137000.00,B2B paid-on-time settlement for TXN-202506-03023000
BT-202508-1084786718397,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-026600,TXN-202506-03026600,FACT_SALES,167900.00,1368530400.00,B2B paid-on-time settlement for TXN-202506-03026600
BT-202508-934340217882,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-027000,TXN-202506-03027000,FACT_SALES,197600.00,1370475400.00,B2B paid-on-time settlement for TXN-202506-03027000
BT-202508-1038615338217,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-028800,TXN-202506-03028800,FACT_SALES,85700.00,1368187400.00,B2B paid-on-time settlement for TXN-202506-03028800
BT-202508-181710358821,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-027300,TXN-202506-26027300,FACT_SALES,139900.00,1368788900.00,B2B paid-late settlement for TXN-202506-26027300
BT-202508-867917451943,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-012300,TXN-202507-03012300,FACT_SALES,237200.00,1370290700.00,B2B paid-on-time settlement for TXN-202507-03012300
BT-202508-633237209777,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-029100,TXN-202507-03029100,FACT_SALES,163300.00,1369883500.00,B2B paid-on-time settlement for TXN-202507-03029100
BT-202508-912868508211,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-001676,RFD-202508-02001676,FACT_REFUND_PAID,-12900.00,1370277800.00,Refund payout RFD-202508-02001676
BT-202508-278075399282,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-002423,RFD-202508-02002423,FACT_REFUND_PAID,-6900.00,1368782000.00,Refund payout RFD-202508-02002423
BT-202508-48408846069,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-006242,RFD-202508-02006242,FACT_REFUND_PAID,-8500.00,1369571900.00,Refund payout RFD-202508-02006242
BT-202508-431133984111,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018458,RFD-202508-02018458,FACT_REFUND_PAID,-6900.00,1369130100.00,Refund payout RFD-202508-02018458
BT-202508-505221331961,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-018923,RFD-202508-02018923,FACT_REFUND_PAID,-4900.00,1369567000.00,Refund payout RFD-202508-02018923
BT-202508-793570020205,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-020754,RFD-202508-02020754,FACT_REFUND_PAID,-12900.00,1370078400.00,Refund payout RFD-202508-02020754
BT-202508-769247169656,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-021138,RFD-202508-02021138,FACT_REFUND_PAID,-12900.00,1370091300.00,Refund payout RFD-202508-02021138
BT-202508-367034433252,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-025092,RFD-202508-02025092,FACT_REFUND_PAID,-8500.00,1369003200.00,Refund payout RFD-202508-02025092
BT-202508-760583897613,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-026904,RFD-202508-02026904,FACT_REFUND_PAID,-12900.00,1370104200.00,Refund payout RFD-202508-02026904
BT-202508-994671163439,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-028225,RFD-202508-02028225,FACT_REFUND_PAID,-6900.00,1370468500.00,Refund payout RFD-202508-02028225
BT-202508-824486420893,2025-08-02,2025-08-02,,2026-01-15,KBANK-OPER,withdrawal,CUST-L3-029985,RFD-202508-02029985,FACT_REFUND_PAID,-24900.00,1370053500.00,Refund payout RFD-202508-02029985
BT-202508-1099347715589,2025-08-03,2025-08-03,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-018400,TXN-202505-30018400,FACT_SALES,34300.00,1370767900.00,B2B paid-late settlement for TXN-202505-30018400
BT-202508-939596088149,2025-08-03,2025-08-03,,2026-01-15,KBANK-OPER,deposit,CUST-L3-B2B-000600,TXN-202506-04000600,FACT_SALES,191700.00,1374634000.00,B2B paid-on-time settlement for TXN-202506-04000600
