return_id,business_event_date,posting_date,effective_date,as_of_date,original_txn_id,line_item_id,sku_id,branch_code,customer_id,return_reason,approved_by_employee_id,days_since_purchase,return_amount_thb
RET-202410-18003853,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18003853,167887245722,SKU-MASS-035,CNX-MAYA,CUST-L3-003853,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-18008051,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18008051,987831750118,SKU-MASS-040,BKK-PKT,CUST-L3-008051,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-18013019,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18013019,176702883300,SKU-MASS-046,BKK-SIAM,CUST-L3-013019,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-18015816,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18015816,772398577345,SKU-MASS-020,BKK-EMSP,CUST-L3-015816,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-18017818,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18017818,1080976951090,SKU-MASS-104,KKC-CTRL,CUST-L3-017818,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-18023312,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18023312,489866406572,SKU-MASS-023,BKK-R9,CUST-L3-023312,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-18024352,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18024352,593000388787,SKU-MASS-073,BKK-EMSP,CUST-L3-024352,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-18026399,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18026399,844526197673,SKU-MASS-016,KKC-CTRL,CUST-L3-026399,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-18026777,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18026777,432706132548,SKU-MASS-028,BKK-EMSP,CUST-L3-026777,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-18028006,2024-10-18,2024-10-18,,2026-01-15,TXN-202410-18028006,988223882640,SKU-MASS-078,CNX-MAYA,CUST-L3-028006,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-19000401,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19000401,462776307222,SKU-MASS-042,PTY-CTRL,CUST-L3-000401,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-19003812,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19003812,159369697203,SKU-MASS-097,CNX-MAYA,CUST-L3-003812,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-19017080,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19017080,762279392314,SKU-MASS-097,CNX-MAYA,CUST-L3-017080,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-19022340,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19022340,1050935082735,SKU-MASS-105,PTY-CTRL,CUST-L3-022340,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-19024046,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19024046,294348254252,SKU-MASS-032,PTY-CTRL,CUST-L3-024046,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-19027338,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19027338,26835505130,SKU-MASS-009,KKC-CTRL,CUST-L3-027338,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-19029194,2024-10-19,2024-10-19,,2026-01-15,TXN-202410-19029194,78002788347,SKU-MASS-070,CNX-MAYA,CUST-L3-029194,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-20003597,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20003597,885250562033,SKU-MASS-062,BKK-EMSP,CUST-L3-003597,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-20003735,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20003735,7817359178,SKU-MASS-012,BKK-R9,CUST-L3-003735,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-20003944,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20003944,471927235089,SKU-MASS-045,BKK-SIAM,CUST-L3-003944,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-20012207,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20012207,679020960546,SKU-MASS-031,BKK-EMSP,CUST-L3-012207,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-20017912,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20017912,443367839836,SKU-MASS-078,BKK-R9,CUST-L3-017912,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-20017939,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20017939,142893083172,SKU-MASS-092,BKK-R9,CUST-L3-017939,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-20018648,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20018648,36498213235,SKU-MASS-025,KKC-CTRL,CUST-L3-018648,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-20025333,2024-10-20,2024-10-20,,2026-01-15,TXN-202410-20025333,786240886127,SKU-MASS-025,BKK-SIAM,CUST-L3-025333,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-21007179,2024-10-21,2024-10-21,,2026-01-15,TXN-202410-21007179,690787654346,SKU-MASS-022,BKK-EMSP,CUST-L3-007179,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-21008466,2024-10-21,2024-10-21,,2026-01-15,TXN-202410-21008466,515538718118,SKU-MASS-014,PTY-CTRL,CUST-L3-008466,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-21010937,2024-10-21,2024-10-21,,2026-01-15,TXN-202410-21010937,497893491233,SKU-MASS-084,PTY-CTRL,CUST-L3-010937,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-21019068,2024-10-21,2024-10-21,,2026-01-15,TXN-202410-21019068,552208713301,SKU-MASS-088,BKK-SIAM,CUST-L3-019068,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-21020456,2024-10-21,2024-10-21,,2026-01-15,TXN-202410-21020456,1070612446425,SKU-MASS-096,KKC-CTRL,CUST-L3-020456,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-21024384,2024-10-21,2024-10-21,,2026-01-15,TXN-202410-21024384,849402392104,SKU-MASS-091,REMOTE,CUST-L3-024384,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-22003237,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22003237,868427412532,SKU-MASS-063,BKK-CTW,CUST-L3-003237,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-22005032,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22005032,134318228552,SKU-MASS-082,UDN-CTRL,CUST-L3-005032,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-22007746,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22007746,1043792849845,SKU-MASS-076,BKK-PKT,CUST-L3-007746,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-22016177,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22016177,429334338293,SKU-MASS-039,PTY-CTRL,CUST-L3-016177,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-22016304,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22016304,88705475807,SKU-MASS-055,BKK-CTW,CUST-L3-016304,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-22017216,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22017216,422989479729,SKU-MASS-008,BKK-CTW,CUST-L3-017216,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-22023104,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22023104,905960426683,SKU-MASS-099,REMOTE,CUST-L3-023104,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-22024753,2024-10-22,2024-10-22,,2026-01-15,TXN-202410-22024753,192600305232,SKU-MASS-079,CNX-MAYA,CUST-L3-024753,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-23003843,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23003843,3409670120,SKU-MASS-098,CNX-MAYA,CUST-L3-003843,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-23010821,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23010821,448503790332,SKU-MASS-033,KKC-CTRL,CUST-L3-010821,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-23010886,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23010886,906297641560,SKU-MASS-027,BKK-R9,CUST-L3-010886,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-23015993,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23015993,598787952640,SKU-MASS-056,HKT-FEST,CUST-L3-015993,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-23017643,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23017643,661097673680,SKU-MASS-109,BKK-PKT,CUST-L3-017643,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-23017703,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23017703,643528388286,SKU-MASS-081,BKK-CTW,CUST-L3-017703,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-23020267,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23020267,674467098245,SKU-MASS-078,CNX-MAYA,CUST-L3-020267,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-23022049,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23022049,443355157328,SKU-STD-001,HKT-FEST,CUST-L3-022049,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-23027627,2024-10-23,2024-10-23,,2026-01-15,TXN-202410-23027627,211624242465,SKU-MASS-071,BKK-SIAM,CUST-L3-027627,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-24003154,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24003154,838697504203,SKU-MASS-066,BKK-SIAM,CUST-L3-003154,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-24003271,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24003271,850215825626,SKU-MASS-071,BKK-R9,CUST-L3-003271,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-24003307,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24003307,215056128790,SKU-MASS-007,BKK-R9,CUST-L3-003307,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-24019459,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24019459,791693453559,SKU-MASS-028,BKK-SIAM,CUST-L3-019459,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-24024850,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24024850,394612922702,SKU-MASS-086,PTY-CTRL,CUST-L3-024850,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-24026222,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24026222,660076858582,DN-LT-010,BKK-EMSP,CUST-L3-026222,customer_change_of_mind,EMP-L3-00005,0,84900.00
RET-202410-24026723,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24026723,92741343643,SKU-MASS-029,CNX-MAYA,CUST-L3-026723,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-24027016,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24027016,895523599503,SKU-MASS-064,BKK-CTW,CUST-L3-027016,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-24028744,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24028744,296969704254,SKU-MASS-062,REMOTE,CUST-L3-028744,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-24029589,2024-10-24,2024-10-24,,2026-01-15,TXN-202410-24029589,826415615069,SKU-MASS-046,BKK-PKT,CUST-L3-029589,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-25004742,2024-10-25,2024-10-25,,2026-01-15,TXN-202410-25004742,976545100822,SKU-MASS-043,BKK-EMSP,CUST-L3-004742,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-25007998,2024-10-25,2024-10-25,,2026-01-15,TXN-202410-25007998,949497589950,SKU-MASS-078,BKK-EMSP,CUST-L3-007998,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-25013929,2024-10-25,2024-10-25,,2026-01-15,TXN-202410-25013929,1062204383048,SKU-MASS-028,BKK-PKT,CUST-L3-013929,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-25022693,2024-10-25,2024-10-25,,2026-01-15,TXN-202410-25022693,476977408316,SKU-MASS-049,REMOTE,CUST-L3-022693,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-25025374,2024-10-25,2024-10-25,,2026-01-15,TXN-202410-25025374,18390458374,SKU-MASS-043,HKT-FEST,CUST-L3-025374,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-26004737,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26004737,24219081075,SKU-MASS-095,BKK-EMSP,CUST-L3-004737,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-26006541,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26006541,228889026288,SKU-MASS-016,BKK-SIAM,CUST-L3-006541,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-26019095,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26019095,959934907632,SKU-MASS-047,REMOTE,CUST-L3-019095,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-26019662,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26019662,1058620929623,SKU-MASS-085,PTY-CTRL,CUST-L3-019662,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-26021533,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26021533,545159282669,SKU-MASS-094,BKK-EMSP,CUST-L3-021533,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-26024960,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26024960,1028344994344,SKU-MASS-042,BKK-PKT,CUST-L3-024960,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-26028166,2024-10-26,2024-10-26,,2026-01-15,TXN-202410-26028166,884863806139,SKU-MASS-039,UDN-CTRL,CUST-L3-028166,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-27001322,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27001322,859646577108,SKU-MASS-066,HKT-FEST,CUST-L3-001322,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-27001816,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27001816,1001563277805,SKU-MASS-035,BKK-R9,CUST-L3-001816,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-27005574,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27005574,657879481584,SKU-MASS-024,BKK-EMSP,CUST-L3-005574,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-27005659,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27005659,567539265061,SKU-MASS-015,CNX-MAYA,CUST-L3-005659,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-27007091,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27007091,1079131352211,SKU-MASS-049,KKC-CTRL,CUST-L3-007091,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-27007545,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27007545,421699450129,SKU-MASS-009,BKK-PKT,CUST-L3-007545,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-27016412,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27016412,421888032927,SKU-MASS-051,BKK-PKT,CUST-L3-016412,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-27017273,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27017273,677393694877,SKU-MASS-102,PTY-CTRL,CUST-L3-017273,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-27020886,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27020886,345125838168,SKU-MASS-087,BKK-PKT,CUST-L3-020886,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-27024766,2024-10-27,2024-10-27,,2026-01-15,TXN-202410-27024766,218010782925,SKU-MASS-078,KKC-CTRL,CUST-L3-024766,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-28002950,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28002950,753245646931,SKU-MASS-077,BKK-PKT,CUST-L3-002950,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-28003822,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28003822,301362273138,SKU-MASS-045,BKK-PKT,CUST-L3-003822,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-28005605,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28005605,83884109481,SKU-MASS-049,CNX-MAYA,CUST-L3-005605,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-28007939,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28007939,153374520494,SKU-MASS-025,KKC-CTRL,CUST-L3-007939,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-28012988,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28012988,115394414057,NT-LT-001,BKK-PKT,CUST-L3-012988,customer_change_of_mind,EMP-L3-00005,0,42900.00
RET-202410-28015371,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28015371,837212238897,SKU-MASS-067,UDN-CTRL,CUST-L3-015371,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-28015813,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28015813,431596013248,SKU-MASS-014,KKC-CTRL,CUST-L3-015813,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-28022111,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28022111,532453811212,SKU-MASS-036,BKK-SIAM,CUST-L3-022111,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-28022894,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28022894,648007357928,SKU-MASS-054,BKK-CTW,CUST-L3-022894,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-28026493,2024-10-28,2024-10-28,,2026-01-15,TXN-202410-28026493,305599362753,SKU-MASS-058,BKK-R9,CUST-L3-026493,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-29000614,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29000614,570550770781,SKU-MASS-063,UDN-CTRL,CUST-L3-000614,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-29002997,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29002997,1076381748322,SKU-MASS-046,BKK-SIAM,CUST-L3-002997,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-29003214,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29003214,613950254181,SKU-MASS-106,PTY-CTRL,CUST-L3-003214,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-29005944,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29005944,511149053770,SKU-MASS-060,UDN-CTRL,CUST-L3-005944,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-29006214,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29006214,608269599206,SKU-MASS-037,BKK-R9,CUST-L3-006214,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-29010911,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29010911,475459308868,DN-LT-010,BKK-SIAM,CUST-L3-010911,customer_change_of_mind,EMP-L3-00005,0,84900.00
RET-202410-29015088,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29015088,1026973728626,SKU-MASS-009,CNX-MAYA,CUST-L3-015088,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-29015893,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29015893,497985155780,SKU-MASS-024,PTY-CTRL,CUST-L3-015893,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-29017550,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29017550,914556431245,SKU-MASS-079,BKK-CTW,CUST-L3-017550,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-29019628,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29019628,597129395524,SKU-STD-001,BKK-SIAM,CUST-L3-019628,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-29020285,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29020285,276601629075,SKU-MASS-096,BKK-R9,CUST-L3-020285,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-29024881,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29024881,139637244061,SKU-MASS-046,REMOTE,CUST-L3-024881,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-29026776,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29026776,483279418246,SKU-MASS-025,BKK-CTW,CUST-L3-026776,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-29029490,2024-10-29,2024-10-29,,2026-01-15,TXN-202410-29029490,458387308663,SKU-MASS-071,BKK-PKT,CUST-L3-029490,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-30001869,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30001869,349248813073,SKU-MASS-107,BKK-EMSP,CUST-L3-001869,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-30003701,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30003701,710764085361,SKU-MASS-071,KKC-CTRL,CUST-L3-003701,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-30004879,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30004879,304635547945,SKU-MASS-104,BKK-PKT,CUST-L3-004879,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-30005213,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30005213,285506240518,SKU-MASS-064,BKK-EMSP,CUST-L3-005213,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-30008540,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30008540,497429466246,SKU-MASS-034,BKK-EMSP,CUST-L3-008540,customer_change_of_mind,EMP-L3-00005,0,24900.00
RET-202410-30008781,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30008781,98135959241,SKU-MASS-052,KKC-CTRL,CUST-L3-008781,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-30009264,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30009264,427675259662,SKU-MASS-062,REMOTE,CUST-L3-009264,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-30010428,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30010428,958088879530,SKU-MASS-027,PTY-CTRL,CUST-L3-010428,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-30013647,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30013647,1021143440054,SKU-MASS-073,BKK-EMSP,CUST-L3-013647,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-30014605,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30014605,456364075489,SKU-MASS-022,REMOTE,CUST-L3-014605,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-30019303,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30019303,206255603798,SKU-MASS-044,REMOTE,CUST-L3-019303,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-30024423,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30024423,448747958887,SKU-MASS-048,BKK-PKT,CUST-L3-024423,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-30029101,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30029101,840900033689,SKU-MASS-038,BKK-PKT,CUST-L3-029101,customer_change_of_mind,EMP-L3-00005,0,4900.00
RET-202410-30029508,2024-10-30,2024-10-30,,2026-01-15,TXN-202410-30029508,905740673639,SKU-MASS-041,BKK-SIAM,CUST-L3-029508,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-31006098,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31006098,757053159338,SKU-MASS-015,BKK-R9,CUST-L3-006098,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-31006655,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31006655,651276194729,SKU-MASS-055,BKK-SIAM,CUST-L3-006655,customer_change_of_mind,EMP-L3-00005,0,12900.00
RET-202410-31011089,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31011089,61948231318,SKU-MASS-061,CNX-MAYA,CUST-L3-011089,customer_change_of_mind,EMP-L3-00005,0,18900.00
RET-202410-31013042,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31013042,253900854787,SKU-MASS-040,BKK-CTW,CUST-L3-013042,customer_change_of_mind,EMP-L3-00005,0,8500.00
RET-202410-31014917,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31014917,370657313676,SKU-MASS-033,BKK-R9,CUST-L3-014917,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-31015787,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31015787,775859274098,SKU-MASS-107,BKK-CTW,CUST-L3-015787,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-31017230,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31017230,993706128520,SKU-MASS-011,BKK-R9,CUST-L3-017230,customer_change_of_mind,EMP-L3-00005,0,55900.00
RET-202410-31019692,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31019692,640811416401,SKU-MASS-108,REMOTE,CUST-L3-019692,customer_change_of_mind,EMP-L3-00005,0,6900.00
RET-202410-31021735,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31021735,754635278661,SKU-MASS-089,REMOTE,CUST-L3-021735,customer_change_of_mind,EMP-L3-00005,0,29900.00
RET-202410-31023923,2024-10-31,2024-10-31,,2026-01-15,TXN-202410-31023923,54258754313,SKU-MASS-060,REMOTE,CUST-L3-023923,customer_change_of_mind,EMP-L3-00005,0,6900.00
