refund_id,business_event_date,posting_date,effective_date,as_of_date,return_id,cs_interaction_id,customer_id,refund_amount_thb,request_date,approver_employee_id,cosig_employee_id,bank_txn_id
RFD-202501-24013469,2025-01-24,2025-01-24,,2026-01-15,RET-202501-24013469,,CUST-L3-013469,4900.00,2025-01-24,EMP-L3-00005,,BT-202501-951283410094
RFD-202501-24015148,2025-01-24,2025-01-24,,2026-01-15,RET-202501-24015148,,CUST-L3-015148,12900.00,2025-01-24,EMP-L3-00005,,BT-202501-813442670697
RFD-202501-24026339,2025-01-24,2025-01-24,,2026-01-15,RET-202501-24026339,,CUST-L3-026339,4900.00,2025-01-24,EMP-L3-00005,,BT-202501-777938095658
RFD-202501-24026856,2025-01-24,2025-01-24,,2026-01-15,RET-202501-24026856,,CUST-L3-026856,18900.00,2025-01-24,EMP-L3-00005,,BT-202501-438874273385
RFD-202501-25003787,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25003787,,CUST-L3-003787,18900.00,2025-01-25,EMP-L3-00005,,BT-202501-1014201018899
RFD-202501-25004241,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25004241,,CUST-L3-004241,4900.00,2025-01-25,EMP-L3-00005,,BT-202501-715996431235
RFD-202501-25004784,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25004784,,CUST-L3-004784,29900.00,2025-01-25,EMP-L3-00005,,BT-202501-844381964920
RFD-202501-25005049,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25005049,,CUST-L3-005049,18900.00,2025-01-25,EMP-L3-00005,,BT-202501-911145848184
RFD-202501-25008736,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25008736,,CUST-L3-008736,8500.00,2025-01-25,EMP-L3-00005,,BT-202501-962685355934
RFD-202501-25020531,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25020531,,CUST-L3-020531,8500.00,2025-01-25,EMP-L3-00005,,BT-202501-49702477355
RFD-202501-25025598,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25025598,,CUST-L3-025598,12900.00,2025-01-25,EMP-L3-00005,,BT-202501-44181182825
RFD-202501-25026616,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25026616,,CUST-L3-026616,18900.00,2025-01-25,EMP-L3-00005,,BT-202501-172518320135
RFD-202501-25028415,2025-01-25,2025-01-25,,2026-01-15,RET-202501-25028415,,CUST-L3-028415,24900.00,2025-01-25,EMP-L3-00005,,BT-202501-317189343951
RFD-202501-26000328,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26000328,,CUST-L3-000328,24900.00,2025-01-26,EMP-L3-00005,,BT-202501-703188181558
RFD-202501-26000941,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26000941,,CUST-L3-000941,4900.00,2025-01-26,EMP-L3-00005,,BT-202501-90468596113
RFD-202501-26001424,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26001424,,CUST-L3-001424,29900.00,2025-01-26,EMP-L3-00005,,BT-202501-806675978698
RFD-202501-26004260,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26004260,,CUST-L3-004260,12900.00,2025-01-26,EMP-L3-00005,,BT-202501-580973761742
RFD-202501-26013486,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26013486,,CUST-L3-013486,12900.00,2025-01-26,EMP-L3-00005,,BT-202501-1001264677415
RFD-202501-26017873,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26017873,,CUST-L3-017873,24900.00,2025-01-26,EMP-L3-00005,,BT-202501-844753266859
RFD-202501-26020619,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26020619,,CUST-L3-020619,12900.00,2025-01-26,EMP-L3-00005,,BT-202501-972247167250
RFD-202501-26022171,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26022171,,CUST-L3-022171,8500.00,2025-01-26,EMP-L3-00005,,BT-202501-683516198204
RFD-202501-26027624,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26027624,,CUST-L3-027624,8500.00,2025-01-26,EMP-L3-00005,,BT-202501-1048720662992
RFD-202501-26027798,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26027798,,CUST-L3-027798,24900.00,2025-01-26,EMP-L3-00005,,BT-202501-855616106980
RFD-202501-26027955,2025-01-26,2025-01-26,,2026-01-15,RET-202501-26027955,,CUST-L3-027955,18900.00,2025-01-26,EMP-L3-00005,,BT-202501-40451978810
RFD-202501-27002015,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27002015,,CUST-L3-002015,6900.00,2025-01-27,EMP-L3-00005,,BT-202501-232166202528
RFD-202501-27003604,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27003604,,CUST-L3-003604,6900.00,2025-01-27,EMP-L3-00005,,BT-202501-1073194224080
RFD-202501-27003754,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27003754,,CUST-L3-003754,55900.00,2025-01-27,EMP-L3-00005,,BT-202501-835957865802
RFD-202501-27008008,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27008008,,CUST-L3-008008,18900.00,2025-01-27,EMP-L3-00005,,BT-202501-157228525009
RFD-202501-27013369,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27013369,,CUST-L3-013369,8500.00,2025-01-27,EMP-L3-00005,,BT-202501-710690810246
RFD-202501-27017859,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27017859,,CUST-L3-017859,29900.00,2025-01-27,EMP-L3-00005,,BT-202501-23677588909
RFD-202501-27022246,2025-01-27,2025-01-27,,2026-01-15,RET-202501-27022246,,CUST-L3-022246,24900.00,2025-01-27,EMP-L3-00005,,BT-202501-147966345791
RFD-202501-28001944,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28001944,,CUST-L3-001944,6900.00,2025-01-28,EMP-L3-00005,,BT-202501-573384566614
RFD-202501-28002912,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28002912,,CUST-L3-002912,8500.00,2025-01-28,EMP-L3-00005,,BT-202501-32474290132
RFD-202501-28015303,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28015303,,CUST-L3-015303,18900.00,2025-01-28,EMP-L3-00005,,BT-202501-222281803790
RFD-202501-28017005,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28017005,,CUST-L3-017005,29900.00,2025-01-28,EMP-L3-00005,,BT-202501-151445493078
RFD-202501-28021182,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28021182,,CUST-L3-021182,18900.00,2025-01-28,EMP-L3-00005,,BT-202501-283006487936
RFD-202501-28024237,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28024237,,CUST-L3-024237,6900.00,2025-01-28,EMP-L3-00005,,BT-202501-515271528499
RFD-202501-28025436,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28025436,,CUST-L3-025436,24900.00,2025-01-28,EMP-L3-00005,,BT-202501-998909519548
RFD-202501-28025486,2025-01-28,2025-01-28,,2026-01-15,RET-202501-28025486,,CUST-L3-025486,55900.00,2025-01-28,EMP-L3-00005,,BT-202501-349542621197
RFD-202501-29006789,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29006789,,CUST-L3-006789,8500.00,2025-01-29,EMP-L3-00005,,BT-202501-530333486841
RFD-202501-29007255,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29007255,,CUST-L3-007255,12900.00,2025-01-29,EMP-L3-00005,,BT-202501-112328261728
RFD-202501-29007898,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29007898,,CUST-L3-007898,12900.00,2025-01-29,EMP-L3-00005,,BT-202501-460969275117
RFD-202501-29017002,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29017002,,CUST-L3-017002,29900.00,2025-01-29,EMP-L3-00005,,BT-202501-805628916900
RFD-202501-29019823,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29019823,,CUST-L3-019823,12900.00,2025-01-29,EMP-L3-00005,,BT-202501-612576360165
RFD-202501-29021084,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29021084,,CUST-L3-021084,4900.00,2025-01-29,EMP-L3-00005,,BT-202501-955023442208
RFD-202501-29023668,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29023668,,CUST-L3-023668,24900.00,2025-01-29,EMP-L3-00005,,BT-202501-688712908815
RFD-202501-29027041,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29027041,,CUST-L3-027041,8500.00,2025-01-29,EMP-L3-00005,,BT-202501-25405148954
RFD-202501-29027972,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29027972,,CUST-L3-027972,6900.00,2025-01-29,EMP-L3-00005,,BT-202501-714355257797
RFD-202501-29028961,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29028961,,CUST-L3-028961,29900.00,2025-01-29,EMP-L3-00005,,BT-202501-152120994135
RFD-202501-29029381,2025-01-29,2025-01-29,,2026-01-15,RET-202501-29029381,,CUST-L3-029381,4900.00,2025-01-29,EMP-L3-00005,,BT-202501-554074818993
RFD-202501-30002489,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30002489,,CUST-L3-002489,4900.00,2025-01-30,EMP-L3-00005,,BT-202501-490639297849
RFD-202501-30003765,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30003765,,CUST-L3-003765,55900.00,2025-01-30,EMP-L3-00005,,BT-202501-904698302688
RFD-202501-30010897,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30010897,,CUST-L3-010897,24900.00,2025-01-30,EMP-L3-00005,,BT-202501-1035982244737
RFD-202501-30019627,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30019627,,CUST-L3-019627,4900.00,2025-01-30,EMP-L3-00005,,BT-202501-552643623655
RFD-202501-30021580,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30021580,,CUST-L3-021580,18900.00,2025-01-30,EMP-L3-00005,,BT-202501-245093053159
RFD-202501-30024760,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30024760,,CUST-L3-024760,29900.00,2025-01-30,EMP-L3-00005,,BT-202501-537534320557
RFD-202501-30028459,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30028459,,CUST-L3-028459,8500.00,2025-01-30,EMP-L3-00005,,BT-202501-978697350365
RFD-202501-30029465,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30029465,,CUST-L3-029465,12900.00,2025-01-30,EMP-L3-00005,,BT-202501-625939618847
RFD-202501-30029798,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30029798,,CUST-L3-029798,8500.00,2025-01-30,EMP-L3-00005,,BT-202501-611474873475
RFD-202501-30029861,2025-01-30,2025-01-30,,2026-01-15,RET-202501-30029861,,CUST-L3-029861,18900.00,2025-01-30,EMP-L3-00005,,BT-202501-376377731020
RFD-202501-31010323,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31010323,,CUST-L3-010323,18900.00,2025-01-31,EMP-L3-00005,,BT-202501-1051603870469
RFD-202501-31010640,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31010640,,CUST-L3-010640,6900.00,2025-01-31,EMP-L3-00005,,BT-202501-259097019325
RFD-202501-31011801,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31011801,,CUST-L3-011801,55900.00,2025-01-31,EMP-L3-00005,,BT-202501-814306123779
RFD-202501-31015343,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31015343,,CUST-L3-015343,18900.00,2025-01-31,EMP-L3-00005,,BT-202501-643859750636
RFD-202501-31015763,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31015763,,CUST-L3-015763,8500.00,2025-01-31,EMP-L3-00005,,BT-202501-441295206659
RFD-202501-31016425,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31016425,,CUST-L3-016425,8500.00,2025-01-31,EMP-L3-00005,,BT-202501-316914150892
RFD-202501-31016586,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31016586,,CUST-L3-016586,12900.00,2025-01-31,EMP-L3-00005,,BT-202501-475151823467
RFD-202501-31018227,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31018227,,CUST-L3-018227,6900.00,2025-01-31,EMP-L3-00005,,BT-202501-531143918858
RFD-202501-31022019,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31022019,,CUST-L3-022019,6900.00,2025-01-31,EMP-L3-00005,,BT-202501-831528112682
RFD-202501-31022750,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31022750,,CUST-L3-022750,24900.00,2025-01-31,EMP-L3-00005,,BT-202501-1058096000997
RFD-202501-31027480,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31027480,,CUST-L3-027480,8500.00,2025-01-31,EMP-L3-00005,,BT-202501-907475056905
RFD-202501-31028024,2025-01-31,2025-01-31,,2026-01-15,RET-202501-31028024,,CUST-L3-028024,24900.00,2025-01-31,EMP-L3-00005,,BT-202501-602460075276
RFD-202502-01000735,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01000735,,CUST-L3-000735,6900.00,2025-02-01,EMP-L3-00005,,BT-202502-562342061794
RFD-202502-01003086,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01003086,,CUST-L3-003086,6900.00,2025-02-01,EMP-L3-00005,,BT-202502-792553180895
RFD-202502-01003475,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01003475,,CUST-L3-003475,18900.00,2025-02-01,EMP-L3-00005,,BT-202502-865607330256
RFD-202502-01005385,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01005385,,CUST-L3-005385,55900.00,2025-02-01,EMP-L3-00005,,BT-202502-1087897915201
RFD-202502-01005767,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01005767,,CUST-L3-005767,4900.00,2025-02-01,EMP-L3-00005,,BT-202502-443576722308
RFD-202502-01008249,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01008249,,CUST-L3-008249,12900.00,2025-02-01,EMP-L3-00005,,BT-202502-913564296468
RFD-202502-01026391,2025-02-01,2025-02-01,,2026-01-15,RET-202502-01026391,,CUST-L3-026391,6900.00,2025-02-01,EMP-L3-00005,,BT-202502-209999512099
RFD-202502-02010689,2025-02-02,2025-02-02,,2026-01-15,RET-202502-02010689,,CUST-L3-010689,6900.00,2025-02-02,EMP-L3-00005,,BT-202502-623611088917
RFD-202502-02011194,2025-02-02,2025-02-02,,2026-01-15,RET-202502-02011194,,CUST-L3-011194,4900.00,2025-02-02,EMP-L3-00005,,BT-202502-393410989969
RFD-202502-02020785,2025-02-02,2025-02-02,,2026-01-15,RET-202502-02020785,,CUST-L3-020785,6900.00,2025-02-02,EMP-L3-00005,,BT-202502-174104114448
RFD-202502-02023230,2025-02-02,2025-02-02,,2026-01-15,RET-202502-02023230,,CUST-L3-023230,12900.00,2025-02-02,EMP-L3-00005,,BT-202502-969970167455
RFD-202502-02028118,2025-02-02,2025-02-02,,2026-01-15,RET-202502-02028118,,CUST-L3-028118,16900.00,2025-02-02,EMP-L3-00005,,BT-202502-273349290309
RFD-202502-03001145,2025-02-03,2025-02-03,,2026-01-15,RET-202502-03001145,,CUST-L3-001145,29900.00,2025-02-03,EMP-L3-00005,,BT-202502-964312657547
RFD-202502-03005623,2025-02-03,2025-02-03,,2026-01-15,RET-202502-03005623,,CUST-L3-005623,24900.00,2025-02-03,EMP-L3-00005,,BT-202502-708868172640
RFD-202502-03010964,2025-02-03,2025-02-03,,2026-01-15,RET-202502-03010964,,CUST-L3-010964,84900.00,2025-02-03,EMP-L3-00005,,BT-202502-848451232856
RFD-202502-03025019,2025-02-03,2025-02-03,,2026-01-15,RET-202502-03025019,,CUST-L3-025019,12900.00,2025-02-03,EMP-L3-00005,,BT-202502-474526929130
RFD-202502-04005152,2025-02-04,2025-02-04,,2026-01-15,RET-202502-04005152,,CUST-L3-005152,4900.00,2025-02-04,EMP-L3-00005,,BT-202502-876175812727
RFD-202502-04011951,2025-02-04,2025-02-04,,2026-01-15,RET-202502-04011951,,CUST-L3-011951,6900.00,2025-02-04,EMP-L3-00005,,BT-202502-758911809587
RFD-202502-04017377,2025-02-04,2025-02-04,,2026-01-15,RET-202502-04017377,,CUST-L3-017377,6900.00,2025-02-04,EMP-L3-00005,,BT-202502-968779746946
RFD-202502-04019237,2025-02-04,2025-02-04,,2026-01-15,RET-202502-04019237,,CUST-L3-019237,6900.00,2025-02-04,EMP-L3-00005,,BT-202502-1055423279999
RFD-202502-04019340,2025-02-04,2025-02-04,,2026-01-15,RET-202502-04019340,,CUST-L3-019340,8500.00,2025-02-04,EMP-L3-00005,,BT-202502-997786993359
RFD-202502-05014796,2025-02-05,2025-02-05,,2026-01-15,RET-202502-05014796,,CUST-L3-014796,12900.00,2025-02-05,EMP-L3-00005,,BT-202502-700452556366
RFD-202502-05025899,2025-02-05,2025-02-05,,2026-01-15,RET-202502-05025899,,CUST-L3-025899,29900.00,2025-02-05,EMP-L3-00005,,BT-202502-473547475336
RFD-202502-05026051,2025-02-05,2025-02-05,,2026-01-15,RET-202502-05026051,,CUST-L3-026051,12900.00,2025-02-05,EMP-L3-00005,,BT-202502-918386553943
RFD-202502-05028850,2025-02-05,2025-02-05,,2026-01-15,RET-202502-05028850,,CUST-L3-028850,8500.00,2025-02-05,EMP-L3-00005,,BT-202502-1079225080117
RFD-202502-06005654,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06005654,,CUST-L3-005654,12900.00,2025-02-06,EMP-L3-00005,,BT-202502-604286956656
RFD-202502-06007313,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06007313,,CUST-L3-007313,24900.00,2025-02-06,EMP-L3-00005,,BT-202502-545471429070
RFD-202502-06011983,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06011983,,CUST-L3-011983,24900.00,2025-02-06,EMP-L3-00005,,BT-202502-352566218614
RFD-202502-06016302,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06016302,,CUST-L3-016302,4900.00,2025-02-06,EMP-L3-00005,,BT-202502-975681624492
RFD-202502-06019129,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06019129,,CUST-L3-019129,55900.00,2025-02-06,EMP-L3-00005,,BT-202502-534498713115
RFD-202502-06027148,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06027148,,CUST-L3-027148,29900.00,2025-02-06,EMP-L3-00005,,BT-202502-874185416660
RFD-202502-06028238,2025-02-06,2025-02-06,,2026-01-15,RET-202502-06028238,,CUST-L3-028238,55900.00,2025-02-06,EMP-L3-00005,,BT-202502-695308748192
RFD-202502-07005926,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07005926,,CUST-L3-005926,24900.00,2025-02-07,EMP-L3-00005,,BT-202502-719544050354
RFD-202502-07009326,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07009326,,CUST-L3-009326,8500.00,2025-02-07,EMP-L3-00005,,BT-202502-261318843394
RFD-202502-07013151,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07013151,,CUST-L3-013151,55900.00,2025-02-07,EMP-L3-00005,,BT-202502-995547418640
RFD-202502-07022216,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07022216,,CUST-L3-022216,12900.00,2025-02-07,EMP-L3-00005,,BT-202502-933163232674
RFD-202502-07023035,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07023035,,CUST-L3-023035,12900.00,2025-02-07,EMP-L3-00005,,BT-202502-460168377816
RFD-202502-07027468,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07027468,,CUST-L3-027468,4900.00,2025-02-07,EMP-L3-00005,,BT-202502-1097069379013
RFD-202502-07028282,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07028282,,CUST-L3-028282,55900.00,2025-02-07,EMP-L3-00005,,BT-202502-951007776592
RFD-202502-07028518,2025-02-07,2025-02-07,,2026-01-15,RET-202502-07028518,,CUST-L3-028518,55900.00,2025-02-07,EMP-L3-00005,,BT-202502-555811987640
RFD-202502-08005569,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08005569,,CUST-L3-005569,55900.00,2025-02-08,EMP-L3-00005,,BT-202502-135229201886
RFD-202502-08008748,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08008748,,CUST-L3-008748,4900.00,2025-02-08,EMP-L3-00005,,BT-202502-178701824802
RFD-202502-08009871,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08009871,,CUST-L3-009871,29900.00,2025-02-08,EMP-L3-00005,,BT-202502-652892784906
RFD-202502-08010524,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08010524,,CUST-L3-010524,42900.00,2025-02-08,EMP-L3-00005,,BT-202502-822420759585
RFD-202502-08018064,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08018064,,CUST-L3-018064,29900.00,2025-02-08,EMP-L3-00005,,BT-202502-787595125761
RFD-202502-08020913,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08020913,,CUST-L3-020913,8500.00,2025-02-08,EMP-L3-00005,,BT-202502-538706692691
RFD-202502-08022657,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08022657,,CUST-L3-022657,8500.00,2025-02-08,EMP-L3-00005,,BT-202502-317172947687
RFD-202502-08024184,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08024184,,CUST-L3-024184,8500.00,2025-02-08,EMP-L3-00005,,BT-202502-2437813759
RFD-202502-08025946,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08025946,,CUST-L3-025946,29900.00,2025-02-08,EMP-L3-00005,,BT-202502-762907144568
RFD-202502-08028245,2025-02-08,2025-02-08,,2026-01-15,RET-202502-08028245,,CUST-L3-028245,55900.00,2025-02-08,EMP-L3-00005,,BT-202502-699907050597
RFD-202502-09001198,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09001198,,CUST-L3-001198,29900.00,2025-02-09,EMP-L3-00005,,BT-202502-164859827485
RFD-202502-09007494,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09007494,,CUST-L3-007494,24900.00,2025-02-09,EMP-L3-00005,,BT-202502-326677843011
RFD-202502-09014670,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09014670,,CUST-L3-014670,29900.00,2025-02-09,EMP-L3-00005,,BT-202502-248625717427
RFD-202502-09017451,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09017451,,CUST-L3-017451,18900.00,2025-02-09,EMP-L3-00005,,BT-202502-40343430544
RFD-202502-09024130,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09024130,,CUST-L3-024130,24900.00,2025-02-09,EMP-L3-00005,,BT-202502-354502823412
RFD-202502-09024876,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09024876,,CUST-L3-024876,6900.00,2025-02-09,EMP-L3-00005,,BT-202502-278324948280
RFD-202502-09026278,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09026278,,CUST-L3-026278,55900.00,2025-02-09,EMP-L3-00005,,BT-202502-500653600378
RFD-202502-09026515,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09026515,,CUST-L3-026515,29900.00,2025-02-09,EMP-L3-00005,,BT-202502-130439986203
RFD-202502-09026716,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09026716,,CUST-L3-026716,6900.00,2025-02-09,EMP-L3-00005,,BT-202502-360671459046
RFD-202502-09029530,2025-02-09,2025-02-09,,2026-01-15,RET-202502-09029530,,CUST-L3-029530,24900.00,2025-02-09,EMP-L3-00005,,BT-202502-614077812275
RFD-202502-10000183,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10000183,,CUST-L3-000183,24900.00,2025-02-10,EMP-L3-00005,,BT-202502-381254221098
RFD-202502-10000234,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10000234,,CUST-L3-000234,55900.00,2025-02-10,EMP-L3-00005,,BT-202502-1023300236642
RFD-202502-10003275,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10003275,,CUST-L3-003275,4900.00,2025-02-10,EMP-L3-00005,,BT-202502-60776587000
RFD-202502-10009095,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10009095,,CUST-L3-009095,29900.00,2025-02-10,EMP-L3-00005,,BT-202502-239945712388
RFD-202502-10010888,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10010888,,CUST-L3-010888,12900.00,2025-02-10,EMP-L3-00005,,BT-202502-699081684742
RFD-202502-10015889,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10015889,,CUST-L3-015889,29900.00,2025-02-10,EMP-L3-00005,,BT-202502-112725809224
RFD-202502-10017311,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10017311,,CUST-L3-017311,8500.00,2025-02-10,EMP-L3-00005,,BT-202502-538512872352
RFD-202502-10018217,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10018217,,CUST-L3-018217,24900.00,2025-02-10,EMP-L3-00005,,BT-202502-446770228302
RFD-202502-10021221,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10021221,,CUST-L3-021221,29900.00,2025-02-10,EMP-L3-00005,,BT-202502-377389501998
RFD-202502-10023905,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10023905,,CUST-L3-023905,24900.00,2025-02-10,EMP-L3-00005,,BT-202502-833073726384
RFD-202502-10024418,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10024418,,CUST-L3-024418,18900.00,2025-02-10,EMP-L3-00005,,BT-202502-49582100344
RFD-202502-10024983,2025-02-10,2025-02-10,,2026-01-15,RET-202502-10024983,,CUST-L3-024983,4900.00,2025-02-10,EMP-L3-00005,,BT-202502-1018151628071
RFD-202502-11005319,2025-02-11,2025-02-11,,2026-01-15,RET-202502-11005319,,CUST-L3-005319,29900.00,2025-02-11,EMP-L3-00005,,BT-202502-189908444265
RFD-202502-11006027,2025-02-11,2025-02-11,,2026-01-15,RET-202502-11006027,,CUST-L3-006027,8500.00,2025-02-11,EMP-L3-00005,,BT-202502-99600302675
RFD-202502-11007106,2025-02-11,2025-02-11,,2026-01-15,RET-202502-11007106,,CUST-L3-007106,4900.00,2025-02-11,EMP-L3-00005,,BT-202502-1077329169822
